Keuwl Accelerometer Data File
2021-04-23 02-18-31

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
2.1723363,0.022942,0.044176,1.126114,1.127214,2.531109,62.555477
2.1743360,0.023674,0.043932,1.127335,1.128439,2.534663,61.680267
2.1763358,0.026359,0.042955,1.125382,1.126510,2.564222,58.465210
2.1783354,0.028800,0.043688,1.122942,1.124160,2.667851,56.606415
2.1803353,0.030020,0.044908,1.121233,1.122534,2.758183,56.238132
2.1823349,0.029532,0.048081,1.113667,1.115096,2.900430,58.441204
2.1843348,0.029532,0.049545,1.111227,1.112723,2.971309,59.202560
2.1863344,0.030752,0.051010,1.104149,1.105754,3.087813,58.915455
2.1883340,0.028556,0.053694,1.093654,1.095343,3.182785,61.995140
2.1903338,0.026359,0.054182,1.088040,1.089708,3.169718,64.057701
2.1923337,0.024162,0.056867,1.076325,1.078097,3.285510,66.979713
2.1943333,0.023186,0.059064,1.066075,1.067961,3.406168,68.566917
2.1963332,0.019769,0.059064,1.060461,1.062289,3.361268,71.494049
2.1983328,0.014400,0.058087,1.048990,1.050696,3.265247,76.077103
2.2003324,0.011959,0.058820,1.044841,1.046564,3.287893,78.507309
2.2023323,0.009030,0.059796,1.036299,1.038062,3.339706,81.412064
2.2043319,0.004393,0.059064,1.028733,1.030436,3.295031,85.746162
2.2063317,0.002685,0.058087,1.025316,1.026963,3.245944,87.353760
2.2083318,-0.001220,0.057599,1.021899,1.023522,3.226707,91.213715
2.2103314,-0.003661,0.057355,1.017994,1.019615,3.231255,93.652222
2.2123311,-0.003905,0.057355,1.016285,1.017910,3.237610,93.894981
2.2143309,-0.006346,0.056135,1.015797,1.017367,3.183092,96.449532
2.2163305,-0.007810,0.055403,1.012380,1.013925,3.163350,98.024063
2.2183304,-0.008298,0.053694,1.012625,1.014081,3.071222,98.785301
2.2203300,-0.009519,0.054426,1.013601,1.015105,3.120105,99.920013
2.2223299,-0.010739,0.054426,1.014333,1.015849,3.130441,101.161629
2.2243297,-0.011227,0.053206,1.015309,1.016764,3.065735,101.915146
2.2263293,-0.012203,0.050521,1.019946,1.021270,2.917120,103.579453
2.2283289,-0.012691,0.050765,1.021411,1.022750,2.932781,104.036247
2.2303288,-0.012935,0.049789,1.024096,1.025387,2.875623,104.563690
2.2323284,-0.015132,0.050277,1.026536,1.027878,2.928038,106.750267
2.2343283,-0.016108,0.050277,1.028000,1.029355,2.939981,107.764854
2.2363281,-0.017085,0.049789,1.033370,1.034710,2.916047,108.939003
2.2383277,-0.017085,0.050765,1.035567,1.036951,2.960815,108.600067
2.2403276,-0.017085,0.052474,1.036787,1.038254,3.046904,108.034286
2.2423272,-0.017329,0.056135,1.038251,1.039912,3.238638,107.155228
2.2443271,-0.017085,0.057355,1.037031,1.038756,3.302746,106.587341
2.2463267,-0.017817,0.061016,1.034346,1.036297,3.516526,106.277809
2.2483265,-0.018305,0.062481,1.030441,1.032496,3.615251,106.328934
2.2503262,-0.018305,0.064189,1.028000,1.030165,3.715045,105.916618
2.2523260,-0.019281,0.066874,1.024828,1.027188,3.885142,106.083389
2.2543256,-0.018793,0.070779,1.020434,1.023059,4.104844,104.869911
2.2563255,-0.019037,0.071999,1.017994,1.020714,4.184135,104.810463
2.2583251,-0.017817,0.073952,1.012380,1.015234,4.297010,103.545784
2.2603250,-0.017329,0.074684,1.010672,1.013576,4.338018,103.062973
2.2623246,-0.016352,0.076148,1.004326,1.007342,4.434338,102.119835
2.2643242,-0.016108,0.078833,0.999933,1.003165,4.600492,101.548523
2.2663240,-0.015376,0.079077,0.996272,0.999524,4.622834,101.003540
2.2683241,-0.013912,0.080053,0.988950,0.992282,4.696903,99.858437
2.2703238,-0.010251,0.080053,0.982360,0.985670,4.696611,97.296944
2.2723236,-0.009030,0.080785,0.978699,0.982069,4.747966,96.378189
2.2743232,-0.007078,0.081518,0.973086,0.976520,4.806523,94.962341
2.2763228,-0.006346,0.082006,0.971133,0.974610,4.841165,94.424782
2.2783227,-0.004637,0.082494,0.966984,0.970508,4.883790,93.217384
2.2803223,-0.001953,0.082982,0.962103,0.965677,4.930938,91.347885
2.2823222,-0.002197,0.083714,0.960151,0.963796,4.984641,91.503044
2.2843220,-0.001464,0.085667,0.957954,0.961778,5.110941,90.979317
2.2863216,0.000000,0.087131,0.957222,0.961179,5.201042,90.000000
2.2883213,0.000244,0.088351,0.956001,0.960075,5.280159,89.841728
2.2903211,0.000732,0.091036,0.952829,0.957168,5.457830,89.539185
2.2923207,0.000732,0.091768,0.951120,0.955537,5.511249,89.542862
2.2943206,0.001953,0.092745,0.947459,0.951990,5.591947,88.793953
2.2963202,0.001708,0.094697,0.945263,0.949996,5.721766,88.966423
2.2983201,0.002929,0.095185,0.945751,0.950533,5.749889,88.237610
2.3003197,0.002197,0.097382,0.944775,0.949783,5.886397,88.707832
2.3023195,0.001464,0.098358,0.943798,0.948911,5.950253,89.147026
2.3043191,0.001953,0.097870,0.943798,0.948861,5.921457,88.857094
2.3063190,0.000732,0.098602,0.944775,0.949906,5.958319,89.574547
2.3083186,0.001464,0.098602,0.944042,0.949179,5.963383,89.149132
2.3103185,0.002197,0.098114,0.943554,0.948644,5.937953,88.717476
2.3123181,0.003905,0.095673,0.943066,0.947915,5.797585,87.662697
2.3143179,0.006346,0.093721,0.943310,0.947976,5.686823,86.126511
2.3163178,0.007322,0.093233,0.943310,0.947935,5.661817,85.509544
2.3183174,0.008298,0.091280,0.944775,0.949210,5.541179,84.805573
2.3203173,0.009274,0.090060,0.944775,0.949103,5.473821,84.120346
2.3223169,0.012447,0.087375,0.945263,0.949374,5.334138,81.892303
2.3243165,0.014644,0.085179,0.949168,0.953094,5.202813,80.245087
2.3263166,0.016596,0.083714,0.950876,0.954698,5.128698,78.786469
2.3283162,0.020257,0.080785,0.953317,0.956948,4.992967,75.923035
2.3303161,0.021722,0.080297,0.953561,0.957182,4.985584,74.862831
2.3323159,0.024406,0.078345,0.952829,0.956356,4.922229,72.696808
2.3343155,0.029288,0.074928,0.953317,0.956705,4.823651,68.650490
2.3363154,0.031240,0.074196,0.954537,0.957926,4.820848,67.166344
2.3383150,0.033681,0.073463,0.956490,0.959898,4.829618,65.369881
2.3403149,0.034169,0.070291,0.956734,0.959921,4.670093,64.075096
2.3423147,0.034657,0.068826,0.958198,0.961292,4.597936,63.272636
2.3443143,0.037098,0.065165,0.960395,0.963318,4.464448,60.347641
2.3463142,0.038074,0.063945,0.961371,0.964247,4.426557,59.229591
2.3483140,0.039783,0.061260,0.960883,0.963655,4.347129,57.000210
2.3503137,0.039783,0.057843,0.963079,0.965635,4.169224,55.481216
2.3523135,0.040515,0.058087,0.963567,0.966167,4.203608,55.105034
2.3543131,0.041003,0.058331,0.965276,0.967906,4.224521,54.895508
2.3563130,0.042223,0.056867,0.967228,0.969818,4.188205,53.406509
2.3583128,0.041735,0.055891,0.967961,0.970471,4.121746,53.250389
2.3603125,0.039783,0.054670,0.971866,0.974215,3.979658,53.957420
2.3623123,0.038562,0.053206,0.973574,0.975789,3.861279,54.066502
2.3643122,0.038562,0.051498,0.976991,0.979107,3.767540,53.173573
2.3663118,0.039294,0.051010,0.980652,0.982764,3.756610,52.391685
2.3683116,0.040271,0.051010,0.982360,0.984508,3.785014,51.709839
2.3703113,0.039783,0.050765,0.985045,0.987154,3.746118,51.915836
2.3723111,0.042467,0.048569,0.986998,0.989104,3.739893,48.834465
2.3743107,0.045640,0.048081,0.989682,0.991900,3.832212,46.491741
2.3763108,0.047349,0.048813,0.989682,0.992016,3.930791,45.872459
2.3783107,0.050765,0.048813,0.990170,0.992672,4.068327,43.876701
2.3803105,0.051986,0.047349,0.988462,0.990960,4.068953,42.327194
2.3823102,0.057599,0.049545,0.985045,0.987971,4.410510,40.701111
2.3843100,0.060040,0.050277,0.983825,0.986937,4.551049,39.942749
2.3863096,0.063945,0.051742,0.981384,0.984825,4.791174,38.978409
2.3883095,0.066142,0.054670,0.977479,0.981238,5.017041,39.576057
2.3903091,0.067850,0.056135,0.975527,0.979493,5.158107,39.602249
2.3923090,0.072731,0.058820,0.972110,0.976600,5.496258,38.963329
2.3943088,0.076148,0.063457,0.970645,0.975693,5.830858,39.805569
2.3963084,0.076880,0.065653,0.970401,0.975653,5.947749,40.496273
2.3983083,0.077124,0.068094,0.970645,0.976083,6.050451,41.441650
2.4003079,0.077613,0.070047,0.970157,0.975774,6.150680,42.066750
2.4023077,0.076880,0.073219,0.968205,0.974008,6.257740,43.602818
2.4043074,0.076148,0.072243,0.965764,0.971451,6.202891,43.492565
2.4063072,0.074684,0.071755,0.964300,0.969845,6.130246,43.854240
2.4083068,0.071267,0.072975,0.964056,0.969437,6.039684,45.678596
2.4103067,0.067362,0.074440,0.962347,0.967570,5.955654,47.857487
2.4123065,0.065653,0.074684,0.959418,0.964558,5.917284,48.681786
2.4143062,0.062236,0.073952,0.955513,0.960389,5.776111,49.916565
2.4163058,0.058331,0.072487,0.953561,0.958089,5.572919,51.175888
2.4183056,0.058331,0.070779,0.952340,0.956747,5.501070,50.506775
2.4203053,0.056379,0.069070,0.954537,0.958692,5.336269,50.776806
2.4223051,0.054670,0.068582,0.954293,0.958315,5.251133,51.439796
2.4243052,0.051254,0.066386,0.953561,0.957242,5.026443,52.329746
2.4263048,0.051498,0.063701,0.956978,0.960477,4.892367,51.046913
2.4283044,0.050033,0.062969,0.957466,0.960838,4.801548,51.530273
2.4303043,0.048813,0.061992,0.958686,0.961928,4.705029,51.783047
2.4323039,0.045640,0.060772,0.961371,0.964370,4.520127,53.093304
2.4343038,0.043199,0.058576,0.965032,0.967773,4.313069,53.591225
2.4363034,0.041003,0.056867,0.967228,0.969766,4.145718,54.207264
2.4383032,0.040027,0.056379,0.969913,0.972374,4.077559,54.626896
2.4403028,0.041979,0.055403,0.974550,0.977026,4.079768,52.848454
2.4423027,0.043444,0.052230,0.981872,0.984220,3.957997,50.247139
2.4443023,0.043444,0.051010,0.986998,0.989269,3.883529,49.579803
2.4463022,0.044176,0.049789,0.995296,0.997519,3.826024,48.418804
2.4483018,0.046128,0.049545,1.000421,1.002709,3.871003,47.045410
2.4503016,0.047349,0.048813,1.005058,1.007357,3.870902,45.872459
2.4523013,0.049057,0.048813,1.011892,1.014256,3.912515,44.857117
2.4543011,0.049545,0.049789,1.014821,1.017249,3.959382,45.140774
2.4563007,0.050521,0.050277,1.019946,1.022434,3.997431,44.861267
2.4583006,0.050521,0.049545,1.024096,1.026537,3.952650,44.441036
2.4603002,0.049057,0.050033,1.025804,1.028194,3.907657,45.564472
2.4623001,0.046372,0.052474,1.025560,1.027948,3.906204,48.532295
2.4642997,0.044664,0.054426,1.027512,1.029922,3.919865,50.626747
2.4662995,0.043199,0.055891,1.029221,1.031642,3.926354,52.298641
2.4682992,0.041491,0.056623,1.028977,1.031368,3.902642,53.767582
2.4702990,0.037830,0.056867,1.023851,1.026127,3.816493,56.366718
2.4722986,0.037342,0.057843,1.021167,1.023485,3.857169,57.154942
2.4742985,0.036854,0.057111,1.016774,1.019043,3.824437,57.165882
2.4762981,0.034901,0.056135,1.013845,1.015997,3.730299,58.129166
2.4782979,0.034901,0.054182,1.007499,1.009558,3.660249,57.212624
2.4802976,0.032461,0.054182,1.002618,1.004605,3.604728,59.074211
2.4822974,0.033681,0.053938,0.998713,1.000735,3.643198,58.017929
2.4842970,0.033925,0.055403,0.991147,0.993273,3.750088,58.519413
2.4862971,0.037586,0.056135,0.984801,0.987116,3.924259,56.195114
2.4882967,0.037586,0.057843,0.981872,0.984293,4.018734,56.984634
2.4902966,0.036610,0.061016,0.976991,0.979579,4.165605,59.036240
2.4922962,0.036854,0.062236,0.975527,0.978204,4.240393,59.367813
2.4942961,0.039050,0.068338,0.970645,0.973831,4.635866,60.255116
2.4962957,0.040027,0.070779,0.970157,0.973559,4.791010,60.511093
2.4982955,0.040271,0.072731,0.968937,0.972497,4.904046,61.027084
2.5002952,0.041003,0.076880,0.966496,0.970416,5.151417,61.927513
2.5022950,0.041491,0.079565,0.963812,0.967980,5.319056,62.459202
2.5042946,0.040271,0.081762,0.961859,0.966167,5.412908,63.778034
2.5062945,0.037342,0.084446,0.959174,0.963608,5.498576,66.145157
2.5082941,0.036854,0.085667,0.957466,0.961997,5.563099,66.722656
2.5102940,0.034413,0.088840,0.953073,0.957823,5.708460,68.825493
2.5122936,0.030508,0.090304,0.949900,0.954670,5.730187,71.333084
2.5142934,0.027579,0.092745,0.945751,0.950687,5.841505,73.439186
2.5162930,0.026115,0.093721,0.944286,0.949285,5.882499,74.429726
2.5182929,0.021966,0.094209,0.940869,0.945829,5.870258,76.875366
2.5202925,0.020745,0.095185,0.938917,0.943957,5.923675,77.704735
2.5222924,0.019525,0.095429,0.936232,0.941286,5.939702,78.436676
2.5242920,0.018061,0.094697,0.934280,0.939240,5.891223,79.202133
2.5262918,0.016596,0.096161,0.930863,0.935964,5.984515,80.207855
2.5282915,0.015620,0.095429,0.926714,0.931745,5.957036,80.704094
2.5302913,0.015620,0.094941,0.925249,0.930239,5.936929,80.657143
2.5322909,0.018305,0.096161,0.923053,0.928229,6.053495,79.222382
2.5342908,0.018793,0.096406,0.922076,0.927293,6.080250,78.969284
2.5362904,0.020257,0.096161,0.922076,0.927298,6.083442,78.104012
2.5382903,0.020257,0.097138,0.922320,0.927643,6.140535,78.220215
2.5402899,0.024651,0.097382,0.922076,0.927532,6.217413,75.794945
2.5422897,0.026603,0.098602,0.922320,0.927958,6.318573,74.901001
2.5442894,0.029532,0.099822,0.922320,0.928177,6.439555,73.519493
2.5462890,0.030996,0.100555,0.923297,0.929273,6.501678,72.867958
2.5482891,0.032461,0.102263,0.925249,0.931449,6.614438,72.389389
2.5502889,0.035389,0.104704,0.929154,0.935705,6.783448,71.324989
2.5522885,0.037586,0.103972,0.930375,0.936920,6.776708,70.124962
2.5542884,0.044176,0.102507,0.936232,0.942863,6.798898,66.686256
2.5562880,0.044664,0.101775,0.938917,0.945472,6.750959,66.305786
2.5582876,0.044420,0.101287,0.942090,0.948560,6.695711,66.319946
2.5602875,0.045396,0.099090,0.945018,0.951283,6.579182,65.386154
2.5622871,0.045152,0.098602,0.948435,0.954615,6.523117,65.395973
2.5642869,0.046860,0.098114,0.954781,0.960952,6.496851,64.470299
2.5662868,0.047837,0.096894,0.961371,0.967425,6.413162,63.724319
2.5682864,0.049301,0.097138,0.964300,0.970433,6.445124,63.090488
2.5702863,0.049545,0.096650,0.968693,0.974762,6.397213,62.859131
2.5722859,0.050765,0.096650,0.975771,0.981859,6.383804,62.289185
2.5742857,0.050765,0.095917,0.979188,0.985183,6.324279,62.109428
2.5762854,0.051254,0.096894,0.984557,0.990640,6.352799,62.122623
2.5782852,0.052718,0.097138,0.990659,0.996805,6.365780,61.510715
2.5802848,0.053694,0.098114,0.992367,0.998650,6.430413,61.309719
2.5822847,0.054426,0.099090,0.996760,1.003151,6.470872,61.221722
2.5842843,0.055159,0.100067,0.998225,1.004743,6.529937,61.135590
2.5862842,0.055891,0.101775,1.001886,1.008591,6.610731,61.226143
2.5882838,0.055403,0.103727,1.001886,1.008763,6.694451,61.892540
2.5902836,0.054670,0.104704,1.002862,1.009794,6.717380,62.428932
2.5922832,0.054182,0.103972,1.002862,1.009692,6.668092,62.474777
2.5942831,0.053450,0.104948,1.002374,1.009269,6.701303,63.010151
2.5962827,0.052230,0.105924,1.002618,1.009550,6.718081,63.752666
2.5982826,0.047593,0.105680,0.999933,1.006628,6.611621,65.755753
2.6002822,0.046860,0.104948,0.998469,1.005062,6.566502,65.938683
2.6022820,0.047349,0.105680,0.997736,1.004434,6.620454,65.865860
2.6042817,0.044664,0.105924,0.996272,1.002882,6.581983,67.136841
2.6062818,0.043199,0.106900,0.996272,1.002922,6.601499,67.995895
2.6082814,0.041735,0.107144,0.993831,1.000461,6.599746,68.718010
2.6102810,0.040515,0.108609,0.991391,0.998145,6.669122,69.542793
2.6122808,0.040027,0.109341,0.990659,0.997478,6.703497,69.893768
2.6142807,0.039783,0.109585,0.987974,0.994829,6.729893,70.047638
2.6162803,0.039783,0.109585,0.987974,0.994829,6.729893,70.047638
2.6182802,0.040515,0.110561,0.985777,0.992785,6.811666,69.874847
2.6202798,0.042223,0.113246,0.985289,0.992674,6.993304,69.552292
2.6222794,0.041735,0.113734,0.986021,0.993436,7.004683,69.849243
2.6242793,0.043199,0.113734,0.987242,0.994710,7.025376,69.201805
2.6262789,0.042711,0.115687,0.987242,0.994914,7.120121,69.735939
2.6282787,0.044176,0.116419,0.988462,0.996274,7.179826,69.220505
2.6302786,0.044420,0.118615,0.989194,0.997270,7.296648,69.469803
2.6322782,0.045396,0.118371,0.988706,0.996801,7.306939,69.017921
2.6342778,0.044664,0.119348,0.988706,0.996884,7.344195,69.482483
2.6362777,0.045884,0.120080,0.991391,0.999690,7.387987,69.087456
2.6382773,0.045884,0.120812,0.991879,1.000262,7.423252,69.203323
2.6402771,0.045640,0.123741,0.995052,1.003754,7.550266,69.754196
2.6422770,0.047837,0.126181,0.996028,1.005128,7.715614,69.237770
2.6442766,0.047593,0.127158,0.996516,1.005723,7.758610,69.480118
2.6462765,0.047837,0.128866,0.997004,1.006436,7.849955,69.634468
2.6482761,0.047349,0.129842,0.997492,1.007021,7.888319,69.965027
2.6502759,0.045640,0.130086,0.998713,1.008183,7.859326,70.666870
2.6522756,0.045152,0.126670,0.999445,1.008451,7.663163,70.381149
2.6542754,0.042955,0.125937,0.999445,1.008264,7.583488,71.166245
2.6562750,0.042223,0.124473,1.002374,1.010955,7.470445,71.262260
2.6582749,0.041003,0.123253,1.005058,1.013417,7.364072,71.599098
2.6602745,0.040027,0.121788,1.006523,1.014654,7.258474,71.806511
2.6622746,0.037586,0.119592,1.009208,1.016964,7.080751,72.552811
2.6642742,0.035633,0.118615,1.013113,1.020655,6.969788,73.279129
2.6662741,0.033681,0.116907,1.014333,1.021603,6.839568,73.928299
2.6682737,0.032949,0.115931,1.016774,1.023892,6.759901,74.134293
2.6702735,0.032705,0.115687,1.018970,1.026038,6.728786,74.214378
2.6722732,0.031972,0.112758,1.025804,1.032478,6.518064,74.169327
2.6742730,0.032217,0.112758,1.038495,1.045096,6.442720,74.054604
2.6762726,0.032217,0.112758,1.038495,1.045096,6.442720,74.054604
2.6782725,0.031728,0.112758,1.042400,1.048961,6.411541,74.284180
2.6802721,0.030264,0.113490,1.048014,1.054575,6.394668,75.068581
2.6822720,0.027823,0.114466,1.051431,1.058009,6.392582,76.338043
2.6842716,0.027335,0.115931,1.057532,1.064219,6.426112,76.732590
2.6862714,0.027335,0.121544,1.061437,1.068723,6.694158,77.325089
2.6882710,0.026115,0.123253,1.061193,1.068646,6.770656,78.037025
2.6902709,0.025627,0.124229,1.062170,1.069717,6.809996,78.344131
2.6922705,0.025139,0.125205,1.062902,1.070546,6.851086,78.647118
2.6942704,0.021966,0.127890,1.061437,1.069340,6.969900,80.254211
2.6962700,0.019281,0.129842,1.059241,1.067343,7.064386,81.553520
2.6982698,0.018793,0.130819,1.057776,1.066001,7.121802,81.825005
2.7002695,0.018793,0.131795,1.056556,1.064910,7.181547,81.884750
2.7022693,0.018549,0.131551,1.056556,1.064876,7.166808,81.974098
2.7042689,0.017817,0.130086,1.055824,1.063957,7.088864,82.201256
2.7062688,0.015376,0.129598,1.055092,1.063132,7.051268,83.233826
2.7082684,0.014888,0.130086,1.053139,1.061248,7.087175,83.471100
2.7102683,0.015864,0.128378,1.049722,1.057662,7.024985,82.955437
2.7122679,0.015132,0.129354,1.048502,1.056559,7.080529,83.327797
2.7142677,0.015132,0.130331,1.046061,1.054258,7.149185,83.377335
2.7162673,0.016352,0.132039,1.043377,1.051825,7.266956,82.940163
2.7182670,0.015376,0.133259,1.038739,1.047365,7.358474,83.418053
2.7202668,0.016108,0.134480,1.036055,1.044870,7.447953,83.169525
2.7222669,0.018549,0.136188,1.034102,1.043196,7.570953,82.243996
2.7242665,0.020257,0.135700,1.033126,1.042197,7.564833,81.509552
2.7262664,0.020257,0.136432,1.029465,1.038664,7.631083,81.554459
2.7282660,0.023186,0.136432,1.025804,1.035097,7.683241,80.354942
2.7302656,0.021722,0.136920,1.024584,1.033920,7.705712,80.985420
2.7322655,0.021966,0.138141,1.022143,1.031669,7.792309,80.965004
2.7342651,0.023186,0.139849,1.018970,1.028784,7.920131,80.586327
2.7362649,0.023186,0.139605,1.018482,1.028267,7.910533,80.570168
2.7382648,0.023186,0.139605,1.019946,1.029717,7.899310,80.570168
2.7402644,0.026359,0.137164,1.022875,1.032367,7.775692,79.122040
2.7422643,0.027335,0.135944,1.023607,1.032957,7.714723,78.630737
2.7442641,0.029044,0.134968,1.028977,1.038197,7.641723,77.855721
2.7462637,0.030020,0.134236,1.030685,1.039823,7.601581,77.394005
2.7482636,0.030264,0.132771,1.033126,1.042062,7.508880,77.159317
2.7502632,0.032949,0.131795,1.037763,1.046617,7.458063,75.963753
2.7522631,0.033925,0.131795,1.039716,1.048585,7.457247,75.565010
2.7542629,0.035145,0.130331,1.042889,1.051588,7.375068,74.908424
2.7562625,0.037098,0.129110,1.043377,1.051989,7.336417,73.968811
2.7582624,0.037830,0.127890,1.044109,1.052592,7.279176,73.521706
2.7602623,0.037830,0.127646,1.045573,1.054015,7.256473,73.491905
2.7622619,0.038318,0.127646,1.045329,1.053791,7.265660,73.290703
2.7642617,0.037342,0.126670,1.045085,1.053396,7.201843,73.574608
2.7662613,0.036366,0.126181,1.044353,1.052576,7.166753,73.922958
2.7682612,0.036122,0.126426,1.043377,1.051629,7.182421,74.054604
2.7702613,0.032949,0.125205,1.042400,1.050410,7.079975,75.256439
2.7722609,0.029776,0.123985,1.041180,1.048959,6.982048,76.495735
2.7742608,0.027823,0.123253,1.040936,1.048577,6.920986,77.279129
2.7762604,0.025627,0.122032,1.037519,1.044985,6.853233,78.140221
2.7782602,0.026115,0.122520,1.036299,1.043843,6.892786,77.967613
2.7802601,0.024895,0.122032,1.036299,1.043756,6.853147,78.469872
2.7822597,0.026359,0.120812,1.037031,1.044377,6.799764,77.691986
