ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Accuracy ( m),Time since start in ms 
0.028731,0.064645,9.881172,-0.000811,-0.001117,0.001247,108.06,3.9,6.36,272.0977,-0.4059,-0.1643,55.814102,37.500412,208.2,20.585,7731
0.028731,0.064645,9.881172,-0.000811,0.000716,-0.001197,107.04,11.76,8.88,272.0977,-0.4059,-0.1643,55.814102,37.500412,208.2,20.585,7741
0.03352,0.076617,9.854836,0.001632,-0.001117,-0.003029,107.04,11.76,8.88,272.0977,-0.4059,-0.1643,55.814102,37.500412,208.2,20.585,7751
0.03352,0.076617,9.854836,-0.002033,0.000716,0.001247,103.62,18.12,12.36,279.7755,-0.4079,-0.1686,55.814102,37.500412,208.2,20.585,7761
0.026337,0.074223,9.823709,0.001021,0.000716,-0.001808,103.62,18.12,12.36,279.7755,-0.4079,-0.1686,55.814102,37.500412,208.2,20.585,7771
0.040703,0.071828,9.850046,0.000411,0.001327,-0.001197,97.92,23.16,17.7,279.7755,-0.4079,-0.1686,55.814102,37.500412,208.2,20.585,7781
0.043097,0.081405,9.876384,0.002243,0.000716,0.000636,97.92,23.16,17.7,279.7755,-0.4079,-0.1686,55.814102,37.500412,208.2,20.585,7791
0.031126,0.088588,9.838076,-0.002033,-0.001117,-0.000586,90.54,25.74,22.74,285.8602,-0.406,-0.1677,55.814102,37.500412,208.2,20.585,7800
0.031126,0.088588,9.838076,-0.002033,-0.001117,-0.000586,90.54,25.74,22.74,285.8602,-0.406,-0.1677,55.814102,37.500412,208.2,20.585,7810
0.011971,0.079011,9.847652,0.001632,0.003159,-0.001197,81.9,25.68,26.82,285.8602,-0.406,-0.1677,55.814102,37.500412,208.2,20.585,7821
0.040703,0.081405,9.850046,-0.0002,-0.001117,-0.001197,81.9,25.68,26.82,285.8602,-0.406,-0.1677,55.814102,37.500412,208.2,20.585,7831
0.040703,0.081405,9.850046,0.001021,0.000105,-0.001197,73.2,24.84,31.08,288.7674,-0.4146,-0.1706,55.814102,37.500412,208.2,20.585,7840
0.028731,0.071828,9.885961,-0.0002,-0.000506,-0.001197,73.2,24.84,31.08,288.7674,-0.4146,-0.1706,55.814102,37.500412,208.2,20.585,7850
0.03352,0.069434,9.850046,-0.0002,-0.001728,0.001247,65.76,23.58,34.26,288.7674,-0.4146,-0.1706,55.814102,37.500412,208.2,20.585,7861
0.026337,0.057463,9.897932,0.000411,0.00377,-0.001808,65.76,23.58,34.26,288.7674,-0.4146,-0.1706,55.814102,37.500412,208.2,20.585,7870
0.026337,0.057463,9.897932,0.004076,-0.000506,-0.001808,59.34,21.24,35.76,289.3987,-0.4151,-0.1729,55.814102,37.500412,208.2,20.585,7881
0.043097,0.081405,9.953,-0.002033,0.000105,2.5E-05,59.34,21.24,35.76,289.3987,-0.4151,-0.1729,55.814102,37.500412,208.2,20.585,7891
0.031126,0.06704,9.921875,0.001021,0.003159,0.001247,54.36,18.42,38.04,289.3987,-0.4151,-0.1729,55.814102,37.500412,208.2,20.585,7901
0.031126,0.06704,9.921875,-0.002644,0.001938,-0.001808,54.36,18.42,38.04,289.3987,-0.4151,-0.1729,55.814102,37.500412,208.2,20.585,7911
0.035914,0.064645,9.783007,0.003465,-0.000506,0.001247,51.12,15.36,40.26,286.1218,-0.4213,-0.1838,55.814102,37.500412,208.2,20.585,7920
0.031126,0.069434,9.821315,-0.003866,-0.000506,2.5E-05,49.38,13.86,41.58,286.1218,-0.4213,-0.1838,55.814102,37.500412,208.2,20.585,7931
0.026337,0.052674,9.876384,0.003465,0.000105,-0.001808,49.38,13.86,41.58,286.1218,-0.4213,-0.1838,55.814102,37.500412,208.2,20.585,7940
0.023943,0.06704,9.857229,-0.003255,0.001327,2.5E-05,46.2,10.86,43.14,286.1218,-0.4213,-0.1838,55.814102,37.500412,208.2,20.585,7951
0.023943,0.06704,9.857229,-0.003255,0.001327,2.5E-05,46.2,10.86,43.14,286.1218,-0.4213,-0.1838,55.814102,37.500412,208.2,20.585,7961
0.011971,0.071828,9.838076,0.001632,0.000105,0.003079,43.38,7.56,44.88,280.1497,-0.418,-0.1957,55.814102,37.500412,208.2,20.585,7971
0.019154,0.057463,9.802161,-0.000811,0.000716,0.003079,41.52,5.76,45.24,280.1497,-0.418,-0.1957,55.814102,37.500412,208.2,20.585,7982
0.035914,0.071828,9.878778,0.002854,0.003159,-0.000586,41.52,5.76,45.24,280.1497,-0.418,-0.1957,55.814102,37.500412,208.2,20.585,7990
0.026337,0.069434,9.830893,-0.000811,-0.002949,0.002469,37.68,1.2,44.34,280.1497,-0.418,-0.1957,55.814102,37.500412,208.2,20.585,8001
0.026337,0.069434,9.830893,0.000411,0.001327,-0.003029,37.68,1.2,44.34,280.1497,-0.418,-0.1957,55.814102,37.500412,208.2,20.585,8011
0.03352,0.062251,9.838076,-0.003866,0.000716,0.001858,33.24,-3.66,41.7,262.5305,-0.4189,-0.1961,55.814102,37.500412,208.2,20.585,8022
0.03352,0.06704,9.873989,0.001632,-0.001728,-0.000586,30.66,-5.82,39.78,262.5305,-0.4189,-0.1961,55.814102,37.500412,208.2,20.585,8030
0.03352,0.06704,9.873989,-0.002033,0.001327,0.004301,30.66,-5.82,39.78,262.5305,-0.4189,-0.1961,55.814102,37.500412,208.2,20.585,8041
0.01676,0.076617,9.859624,0.000411,0.000105,-0.001197,25.44,-8.76,36.36,262.5305,-0.4189,-0.1961,55.814102,37.500412,208.2,20.585,8051
0.03352,0.06704,9.888355,0.000411,0.000105,-0.001197,25.44,-8.76,36.36,262.5305,-0.4189,-0.1961,55.814102,37.500412,208.2,20.585,8060
0.035914,0.074223,9.852441,-0.000811,0.001327,0.000636,20.04,-11.1,31.98,240.5469,-0.4151,-0.1958,55.814102,37.500412,208.2,20.585,8071
0.028731,0.064645,9.859624,-0.002033,0.00377,0.002469,16.44,-11.94,29.34,240.5469,-0.4151,-0.1958,55.814102,37.500412,208.2,20.585,8082
0.028731,0.064645,9.859624,0.001021,-0.001728,0.000636,16.44,-11.94,29.34,240.5469,-0.4151,-0.1958,55.814102,37.500412,208.2,20.585,8091
0.03352,0.076617,9.869201,0.000411,-0.000506,-0.001197,10.68,-11.88,24.48,221.8889,-0.4148,-0.1942,55.814102,37.500412,208.2,20.585,8101
0.03352,0.076617,9.869201,0.000411,-0.000506,-0.001197,10.68,-11.88,24.48,221.8889,-0.4148,-0.1942,55.814102,37.500412,208.2,20.585,8111
0.040703,0.064645,9.862018,-0.002033,0.000105,-0.001197,5.76,-11.16,21,221.8889,-0.4148,-0.1942,55.814102,37.500412,208.2,20.585,8121
0.040703,0.064645,9.862018,-0.002644,-0.000506,2.5E-05,5.76,-11.16,21,221.8889,-0.4148,-0.1942,55.814102,37.500412,208.2,20.585,8131
0.040703,0.071828,9.842864,0.000411,0.000716,0.001247,3.3,-10.68,19.26,221.8889,-0.4148,-0.1942,55.814102,37.500412,208.2,20.585,8141
0.043097,0.074223,9.864412,0.001021,-0.000506,0.002469,-0.78,-10.32,15.72,174.0642,-0.4099,-0.1847,55.814102,37.500412,208.2,20.585,8150
0.047885,0.076617,9.866806,0.001632,-0.001117,-0.000586,-0.78,-10.32,15.72,174.0642,-0.4099,-0.1847,55.814102,37.500412,208.2,20.585,8163
0.047885,0.076617,9.866806,0.001632,-0.001117,-0.002418,-4.62,-8.94,12.96,174.0642,-0.4099,-0.1847,55.814102,37.500412,208.2,20.585,8171
0.040703,0.074223,9.818921,-0.000811,0.000105,-0.004251,-4.62,-8.94,12.96,174.0642,-0.4099,-0.1847,55.814102,37.500412,208.2,20.585,8181
0.026337,0.069434,9.835681,-0.0002,-0.001117,0.001247,-7.86,-8.22,10.92,135.1539,-0.4121,-0.1848,55.814102,37.500412,208.2,20.585,8190
0.028731,0.079011,9.830893,-0.000811,0.000105,-0.001808,-7.86,-8.22,10.92,135.1539,-0.4121,-0.1848,55.814102,37.500412,208.2,20.585,8201
0.03352,0.079011,9.862018,-0.000811,-0.001117,2.5E-05,-10.2,-7.92,10.14,135.1539,-0.4121,-0.1848,55.814102,37.500412,208.2,20.585,8211
0.03352,0.079011,9.862018,-0.001422,0.000716,0.000636,-10.2,-7.92,10.14,135.1539,-0.4121,-0.1848,55.814102,37.500412,208.2,20.585,8221
0.035914,0.079011,9.847652,-0.001422,0.000716,0.000636,-11.88,-6.6,9.48,120.4234,-0.41,-0.1846,55.814102,37.500412,208.2,20.585,8230
0.040703,0.071828,9.869201,0.003465,-0.001728,0.000636,-11.88,-6.6,9.48,120.4234,-0.41,-0.1846,55.814102,37.500412,208.2,20.585,8241
0.028731,0.069434,9.814133,0.001021,-0.002949,-0.001808,-13.5,-6.18,9.18,120.4234,-0.41,-0.1846,55.814102,37.500412,208.2,20.585,8251
0.03352,0.074223,9.924269,0.002854,-0.001117,-0.004862,-13.5,-6.18,9.18,120.4234,-0.41,-0.1846,55.814102,37.500412,208.2,20.585,8261
0.03352,0.074223,9.924269,-0.002644,0.002549,-0.001197,-15.36,-5.88,7.92,111.9543,-0.4112,-0.1861,55.814102,37.500412,208.2,20.585,8271
0.035914,0.055068,9.830893,0.001632,0.000105,-0.001808,-15.36,-5.88,7.92,111.9543,-0.4112,-0.1861,55.814102,37.500412,208.2,20.585,8281
0.009577,0.069434,9.787795,0.001021,-0.002949,2.5E-05,-16.68,-4.56,7.56,111.9543,-0.4112,-0.1861,55.814102,37.500412,208.2,20.585,8291
0.03352,0.06704,9.840469,0.004076,-0.001728,0.000636,-16.68,-4.56,7.74,111.9543,-0.4112,-0.1861,55.814102,37.500412,208.2,20.585,8301
0.03352,0.06704,9.840469,0.004076,-0.001728,0.000636,-16.68,-4.56,7.74,111.9543,-0.4112,-0.1861,55.814102,37.500412,208.2,20.585,8310
0.011971,0.052674,9.876384,-0.002033,0.001938,-0.003029,-17.82,-3.72,7.14,102.664,-0.4111,-0.1865,55.814102,37.500412,208.2,20.585,8321
0.021548,0.071828,9.842864,-0.0002,0.000105,-0.001197,-17.82,-3.72,7.14,102.664,-0.4111,-0.1865,55.814102,37.500412,208.2,20.585,8332
0.007183,0.071828,9.747093,-0.003866,-0.001117,-0.002418,-19.26,-3.78,7.62,102.664,-0.4111,-0.1865,55.814102,37.500412,208.2,20.585,8341
0.007183,0.071828,9.747093,0.001021,-0.001728,0.000636,-19.26,-3.78,7.62,102.664,-0.4111,-0.1865,55.814102,37.500412,208.2,20.585,8351
0.028731,0.086194,9.811738,-0.003866,-0.001728,2.5E-05,-18.9,-3.72,7.56,102.0375,-0.4125,-0.1845,55.814102,37.500412,208.2,20.585,8360
0.028731,0.05028,9.869201,0.002243,-0.000506,-0.000586,-18.9,-3.72,7.56,102.0375,-0.4125,-0.1845,55.814102,37.500412,208.2,20.585,8370
0.028731,0.05028,9.869201,-0.001422,0.001938,2.5E-05,-19.74,-3.36,7.14,102.0375,-0.4125,-0.1845,55.814102,37.500412,208.2,20.585,8381
0.026337,0.057463,9.828498,0.002243,0.000716,0.001858,-19.74,-3.36,7.14,102.0375,-0.4125,-0.1845,55.814102,37.500412,208.2,20.585,8391
0.01676,0.074223,9.842864,0.001021,-0.001117,2.5E-05,-20.64,-3,7.2,98.2561,-0.4159,-0.1777,55.814102,37.500412,208.2,20.585,8401
0.026337,0.088588,9.883567,0.002243,-0.000506,0.000636,-20.64,-3,7.2,98.2561,-0.4159,-0.1777,55.814102,37.500412,208.2,20.585,8411
0.026337,0.088588,9.883567,-0.003866,0.001327,2.5E-05,-20.16,-2.28,7.26,98.2561,-0.4159,-0.1777,55.814102,37.500412,208.2,20.585,8421
0.047885,0.064645,9.883567,0.001632,-0.000506,0.001858,-20.16,-2.28,7.26,98.2561,-0.4159,-0.1777,55.814102,37.500412,208.2,20.585,8431
0.028731,0.055068,9.885961,0.001632,-0.000506,0.001858,-20.52,-2.04,6.9,95.5709,-0.4169,-0.1772,55.814102,37.500412,208.2,20.585,8441
0.038308,0.052674,9.859624,-0.0002,-0.002338,-0.001197,-20.82,-1.74,7.26,95.5709,-0.4169,-0.1772,55.814102,37.500412,208.2,20.585,8450
0.038308,0.052674,9.859624,0.002243,-0.002338,0.000636,-20.82,-1.74,7.26,95.5709,-0.4169,-0.1772,55.814102,37.500412,208.2,20.585,8461
0.028731,0.081405,9.881172,0.001021,0.002549,2.5E-05,-21.42,-1.92,7.08,95.5709,-0.4169,-0.1772,55.814102,37.500412,208.2,20.585,8471
0.038308,0.069434,9.821315,0.000411,0.000105,0.002469,-21.42,-1.92,7.08,95.5709,-0.4169,-0.1772,55.814102,37.500412,208.2,20.585,8480
0.023943,0.06704,9.838076,0.001632,0.001327,2.5E-05,-21.42,-2.04,6.84,95.5705,-0.4153,-0.1753,55.814102,37.500412,208.2,20.585,8491
0.023943,0.06704,9.838076,0.000411,0.000105,-0.000586,-21.42,-2.04,6.54,95.5705,-0.4153,-0.1753,55.814102,37.500412,208.2,20.585,8501
0.01676,0.071828,9.842864,-0.000811,0.002549,-0.001197,-21.42,-2.04,6.54,95.5705,-0.4153,-0.1753,55.814102,37.500412,208.2,20.585,8511
0.028731,0.074223,9.873989,0.000411,-0.001728,-0.001197,-21.66,-1.74,6.96,95.5705,-0.4153,-0.1753,55.814102,37.500412,208.2,20.585,8521
0.023943,0.098165,9.859624,-0.002644,-0.000506,-0.002418,-21.66,-1.74,6.96,95.5705,-0.4153,-0.1753,55.814102,37.500412,208.2,20.585,8530
0.021548,0.071828,9.835681,-0.002644,-0.000506,-0.002418,-22.14,-1.5,7.56,92.7514,-0.4223,-0.1757,55.814102,37.500412,208.2,20.585,8541
0.040703,0.055068,9.835681,0.001632,-0.001117,-0.000586,-22.14,-1.5,7.56,92.7514,-0.4223,-0.1757,55.814102,37.500412,208.2,20.585,8551
0.040703,0.055068,9.835681,0.001632,-0.001117,-0.000586,-22.2,-2.16,7.62,92.7514,-0.4223,-0.1757,55.814102,37.500412,208.2,20.585,8560
0.045491,0.064645,9.873989,0.000411,-0.000506,-0.001808,-22.2,-2.16,7.62,92.7514,-0.4223,-0.1757,55.814102,37.500412,208.2,20.585,8571
0.03352,0.06704,9.842864,0.001021,0.001327,-0.001197,-21.9,-2.7,7.8,97.9062,-0.4234,-0.175,55.814102,37.500412,208.2,20.585,8581
0.035914,0.06704,9.869201,-0.0002,0.000716,-0.001197,-21.9,-2.7,7.8,97.9062,-0.4234,-0.175,55.814102,37.500412,208.2,20.585,8590
0.035914,0.06704,9.869201,0.000411,0.000716,-0.001808,-22.26,-2.1,7.56,97.9062,-0.4234,-0.175,55.814102,37.500412,208.2,20.585,8600
0.021548,0.059857,9.857229,0.000411,-0.001117,-0.001197,-22.26,-2.1,7.56,97.9062,-0.4234,-0.175,55.814102,37.500412,208.2,20.585,8611
0.021548,0.071828,9.852441,0.000411,-0.001117,-0.001197,-22.5,-1.86,6.96,95.3208,-0.4215,-0.1772,55.814102,37.500412,208.2,20.585,8620
0.035914,0.055068,9.847652,-0.0002,-0.001117,2.5E-05,-22.5,-1.86,6.96,95.3208,-0.4215,-0.1772,55.814102,37.500412,208.2,20.585,8631
0.028731,0.071828,9.866806,-0.000811,-0.001728,-0.001197,-21.84,-1.74,6.84,95.3208,-0.4215,-0.1772,55.814102,37.500412,208.2,20.585,8641
0.028731,0.071828,9.866806,-0.000811,-0.001728,-0.001197,-21.84,-1.74,6.84,95.3208,-0.4215,-0.1772,55.814102,37.500412,208.2,20.585,8650
0.026337,0.064645,9.857229,-0.000811,0.000105,2.5E-05,-22.08,-1.56,7.62,95.3387,-0.422,-0.1886,55.814102,37.500412,208.2,20.585,8660
0.019154,0.06704,9.859624,0.000411,0.001938,0.000636,-22.08,-1.56,7.62,95.3387,-0.422,-0.1886,55.814102,37.500412,208.2,20.585,8671
0.019154,0.06704,9.859624,0.000411,-0.001117,-0.000586,-21.9,-1.38,7.92,95.3387,-0.422,-0.1886,55.814102,37.500412,208.2,20.585,8681
0.035914,0.074223,9.857229,0.001021,-0.000506,-0.001808,-21.9,-1.38,7.92,95.3387,-0.422,-0.1886,55.814102,37.500412,208.2,20.585,8691
0.028731,0.06704,9.842864,-0.004476,0.002549,-0.000586,-21.6,-0.66,7.5,92.7484,-0.4149,-0.1889,55.814102,37.500412,208.2,20.585,8701
0.043097,0.057463,9.847652,-0.0002,-0.001117,2.5E-05,-21.6,-0.66,7.5,92.7484,-0.4149,-0.1889,55.814102,37.500412,208.2,20.585,8710
0.035914,0.074223,9.828498,-0.0002,-0.001117,2.5E-05,-22.14,-0.9,6.78,92.7484,-0.4149,-0.1889,55.814102,37.500412,208.2,20.585,8721
0.035914,0.074223,9.828498,0.001021,-0.004171,2.5E-05,-22.14,-0.9,6.78,92.7484,-0.4149,-0.1889,55.814102,37.500412,208.2,20.585,8730
0.047885,0.071828,9.854836,0.003465,-0.001728,0.004301,-22.2,-0.84,6.66,92.7291,-0.4117,-0.1872,55.814102,37.500412,208.2,20.585,8741
0.040703,0.079011,9.821315,0.002854,-0.00356,-0.001197,-22.2,-0.72,6.66,92.7291,-0.4117,-0.1872,55.814102,37.500412,208.2,20.585,8751
0.011971,0.079011,9.821315,0.002243,-0.005393,-0.001197,-22.2,-0.72,6.66,92.7291,-0.4117,-0.1872,55.814102,37.500412,208.2,20.585,8760
0.026337,0.071828,9.866806,0.003465,-0.004782,-0.002418,-22.62,-1.5,6.9,92.7291,-0.4117,-0.1872,55.814102,37.500412,208.2,20.585,8771
0.026337,0.071828,9.866806,0.003465,-0.004782,-0.002418,-22.62,-1.5,6.9,92.7291,-0.4117,-0.1872,55.814102,37.500412,208.2,20.585,8781
0.021548,0.090982,9.883567,0.003465,-0.004782,0.001247,-22.74,-1.08,6.96,92.613,-0.4199,-0.1908,55.814102,37.500412,208.2,20.585,8790
0.064645,0.069434,9.895537,0.001632,-0.001728,-0.001197,-22.38,-1.2,6.78,92.613,-0.4199,-0.1908,55.814102,37.500412,208.2,20.585,8801
0.064645,0.069434,9.895537,-0.0002,0.001327,-0.001808,-22.38,-1.2,6.78,92.613,-0.4199,-0.1908,55.814102,37.500412,208.2,20.585,8811
0.057463,0.0838,9.864412,-0.000811,0.003159,2.5E-05,-22.44,-0.9,6.6,92.613,-0.4199,-0.1908,55.814102,37.500412,208.2,20.585,8821
0.057463,0.086194,9.854836,-0.003866,-0.000506,0.000636,-22.44,-0.9,6.6,92.613,-0.4199,-0.1908,55.814102,37.500412,208.2,20.585,8831
0.045491,0.074223,9.826104,-0.003866,-0.000506,0.000636,-21.96,-0.84,6.3,92.716,-0.4317,-0.1955,55.814102,37.500412,208.2,20.585,8841
0.023943,0.0838,9.830893,-0.0002,0.003159,0.001858,-21.24,-1.08,6.78,92.716,-0.4317,-0.1955,55.814102,37.500412,208.2,20.585,8850
0.023943,0.0838,9.830893,-0.001422,0.001938,-0.001808,-21.24,-1.08,6.78,92.716,-0.4317,-0.1955,55.814102,37.500412,208.2,20.585,8861
0.021548,0.074223,9.864412,0.002243,-0.002949,0.001858,-20.94,-1.62,6.84,92.716,-0.4317,-0.1955,55.814102,37.500412,208.2,20.585,8871
0.01676,0.074223,9.818921,0.004076,0.000716,-0.000586,-20.94,-1.62,6.84,92.716,-0.4317,-0.1955,55.814102,37.500412,208.2,20.585,8881
0.040703,0.081405,9.828498,0.001021,-0.000506,2.5E-05,-21.6,-1.8,6.96,95.3238,-0.4346,-0.2074,55.814102,37.500412,208.2,20.585,8890
0.040703,0.081405,9.857229,0.001021,0.000716,-0.001197,-21.6,-1.8,6.96,95.3238,-0.4346,-0.2074,55.814102,37.500412,208.2,20.585,8901
0.040703,0.079011,9.850046,-0.0002,0.001327,-0.000586,-21.96,-1.14,7.14,95.3238,-0.4346,-0.2074,55.814102,37.500412,208.2,20.585,8911
0.040703,0.079011,9.850046,0.002243,-0.002338,-0.001197,-21.96,-1.14,7.14,95.3238,-0.4346,-0.2074,55.814102,37.500412,208.2,20.585,8921
0.031126,0.079011,9.862018,0.000411,-0.001728,-0.001808,-22.26,-1.2,6.96,92.7372,-0.4389,-0.2039,55.814102,37.500412,208.2,20.585,8931
0.043097,0.057463,9.864412,-0.000811,0.000716,-0.001197,-22.26,-1.2,6.96,92.7372,-0.4389,-0.2039,55.814102,37.500412,208.2,20.585,8941
0.01676,0.06704,9.869201,-0.003255,0.000716,-0.001808,-21.66,-1.44,7.14,92.7372,-0.4389,-0.2039,55.814102,37.500412,208.2,20.585,8951
0.01676,0.06704,9.869201,-0.000811,0.000105,-0.000586,-21.66,-1.44,7.14,92.7372,-0.4389,-0.2039,55.814102,37.500412,208.2,20.585,8961
0.021548,0.079011,9.842864,0.000411,-0.001117,-0.003029,-21.06,-1.62,6.54,95.5768,-0.4382,-0.2041,55.814102,37.500412,208.2,20.585,8971
0.052674,0.086194,9.857229,-0.0002,-0.001117,-0.001808,-21.06,-1.62,6.54,95.5768,-0.4382,-0.2041,55.814102,37.500412,208.2,20.585,8981
0.03352,0.074223,9.866806,-0.0002,-0.001117,-0.001808,-20.28,-2.04,6.12,95.5768,-0.4382,-0.2041,55.814102,37.500412,208.2,20.585,8991
0.03352,0.074223,9.866806,-0.0002,0.000716,2.5E-05,-20.04,-1.74,6.3,95.5768,-0.4382,-0.2041,55.814102,37.500412,208.2,20.585,9001
0.03352,0.079011,9.862018,0.000411,-0.001117,0.001858,-20.04,-1.74,6.3,95.5768,-0.4382,-0.2041,55.814102,37.500412,208.2,20.585,9011
0.021548,0.079011,9.871595,-0.0002,-0.001117,-0.000586,-20.28,-1.8,6.72,95.8496,-0.4267,-0.204,55.814102,37.500412,208.2,20.585,9020
0.021548,0.081405,9.850046,0.002243,-0.001728,2.5E-05,-20.28,-1.8,6.72,95.8496,-0.4267,-0.204,55.814102,37.500412,208.2,20.585,9031
0.035914,0.062251,9.881172,0.000411,-0.000506,0.000636,-19.74,-2.4,6.9,95.8496,-0.4267,-0.204,55.814102,37.500412,208.2,20.585,9040
0.035914,0.062251,9.881172,-0.000811,-0.001117,0.002469,-19.56,-2.64,7.08,95.8496,-0.4267,-0.204,55.814102,37.500412,208.2,20.585,9051
0.031126,0.076617,9.847652,-0.000811,-0.001117,0.002469,-19.56,-2.64,7.08,95.8496,-0.4267,-0.204,55.814102,37.500412,208.2,20.585,9061
0.035914,0.076617,9.852441,-0.0002,0.000716,0.001247,-19.32,-2.76,6.66,99.1117,-0.4251,-0.208,55.814102,37.500412,208.2,20.585,9071
0.047885,0.081405,9.862018,-0.000811,0.001327,0.001858,-19.32,-2.76,6.66,99.1117,-0.4251,-0.208,55.814102,37.500412,208.2,20.585,9081
0.019154,0.0838,9.850046,-0.002033,-0.001728,0.001858,-19.32,-2.82,6.96,99.1117,-0.4251,-0.208,55.814102,37.500412,208.2,20.585,9091
0.019154,0.0838,9.850046,0.001021,-0.000506,-0.000586,-18.84,-2.58,6.9,99.1117,-0.4251,-0.208,55.814102,37.500412,208.2,20.585,9101
0.043097,0.090982,9.873989,0.001021,-0.000506,-0.000586,-18.84,-2.58,6.9,99.1117,-0.4251,-0.208,55.814102,37.500412,208.2,20.585,9111
0.062251,0.069434,9.955395,0.001632,-0.001728,0.001858,-17.88,-2.88,6.66,99.6096,-0.4288,-0.2059,55.814102,37.500412,208.2,20.585,9120
0.057463,0.088588,9.981731,-0.003255,-0.00356,-0.000586,-17.88,-2.88,6.66,99.6096,-0.4288,-0.2059,55.814102,37.500412,208.2,20.585,9131
0.059857,0.06704,9.842864,0.003465,-0.001117,-0.001808,-16.92,-3.66,6.12,99.6096,-0.4288,-0.2059,55.814102,37.500412,208.2,20.585,9140
0.059857,0.06704,9.842864,-0.0002,0.002549,-0.001808,-16.5,-4.08,6,99.6096,-0.4288,-0.2059,55.814102,37.500412,208.2,20.585,9151
0.05028,0.076617,9.881172,0.002854,-0.000506,0.004301,-16.5,-4.08,6,99.6096,-0.4288,-0.2059,55.814102,37.500412,208.2,20.585,9160
0.03352,0.086194,9.876384,0.005297,0.002549,2.5E-05,-15.54,-4.56,5.76,107.476,-0.4278,-0.2079,55.814102,37.500412,208.2,20.585,9171
0.021548,0.071828,9.792584,-0.003866,0.001938,2.5E-05,-15.54,-4.56,5.76,107.476,-0.4278,-0.2079,55.814102,37.500412,208.2,20.585,9180
0.009577,0.06704,9.818921,0.001632,-0.002338,2.5E-05,-13.74,-4.8,6.12,107.476,-0.4278,-0.2079,55.814102,37.500412,208.2,20.585,9191
0.009577,0.06704,9.818921,-0.001422,0.000105,-0.000586,-12.9,-5.16,6.24,107.476,-0.4278,-0.2079,55.814102,37.500412,208.2,20.585,9201
0.031126,0.071828,9.852441,0.002854,-0.001728,-0.001197,-12.9,-5.16,6.24,107.476,-0.4278,-0.2079,55.814102,37.500412,208.2,20.585,9210
0.023943,0.069434,9.802161,-0.002644,-0.001117,0.000636,-11.04,-4.92,6.66,114.6157,-0.4279,-0.2148,55.814102,37.500412,208.2,20.585,9221
0.043097,0.088588,9.747093,-0.002644,-0.001117,0.000636,-11.04,-4.92,6.66,114.6157,-0.4279,-0.2148,55.814102,37.500412,208.2,20.585,9231
0.021548,0.081405,9.840469,-0.004476,0.002549,0.001858,-8.28,-4.98,6.54,114.6157,-0.4279,-0.2148,55.814102,37.500412,208.2,20.585,9240
0.021548,0.081405,9.840469,-0.000811,-0.001117,-0.000586,-6.72,-5.28,6.12,114.6157,-0.4279,-0.2148,55.814102,37.500412,208.2,20.585,9251
0.014366,0.071828,9.799767,-0.003255,-0.001117,-0.001197,-6.72,-5.28,6.12,114.6157,-0.4279,-0.2148,55.814102,37.500412,208.2,20.585,9260
0.028731,0.076617,9.802161,0.001021,-0.001728,-0.002418,-2.58,-6,6.84,153.4475,-0.4295,-0.2003,55.814102,37.500412,208.2,20.585,9271
0.023943,0.055068,9.890749,-0.002033,0.00377,0.000636,-2.58,-6,6.84,153.4475,-0.4295,-0.2003,55.814102,37.500412,208.2,20.585,9281
0.023943,0.081405,9.838076,-0.002033,0.003159,-0.001808,3.06,-6.54,6.6,153.4475,-0.4295,-0.2003,55.814102,37.500412,208.2,20.585,9290
0.023943,0.081405,9.838076,-0.0002,-0.001117,-0.001197,6.78,-6.48,6.78,153.4475,-0.4295,-0.2003,55.814102,37.500412,208.2,20.585,9301
0.043097,0.045491,9.761458,-0.0002,-0.006614,-0.002418,6.78,-6.48,6.78,153.4475,-0.4295,-0.2003,55.814102,37.500412,208.2,20.585,9311
0.062251,0.129291,9.854836,-0.0002,-0.006614,-0.002418,17.04,-6.36,7.02,250.3765,-0.4296,-0.1953,55.814102,37.500412,208.2,20.585,9321
0.052674,0.045491,9.905115,0.001632,0.005603,0.001858,17.04,-6.36,7.02,250.3765,-0.4296,-0.1953,55.814102,37.500412,208.2,20.585,9330
0.052674,0.045491,9.905115,0.003465,0.001938,-0.001808,30.06,-6,7.56,250.3765,-0.4296,-0.1953,55.814102,37.500412,208.2,20.585,9341
0.03352,0.071828,9.816526,0.000411,0.000105,-0.001197,30.06,-6,7.56,250.3765,-0.4296,-0.1953,55.814102,37.500412,208.2,20.585,9351
0.026337,0.06704,9.859624,0.004687,-0.001117,0.001247,46.68,-4.26,7.32,265.069,-0.4235,-0.1996,55.814102,37.500412,208.2,20.585,9360
0.023943,0.076617,9.850046,0.001632,0.000105,0.000636,46.68,-4.26,7.32,265.069,-0.4235,-0.1996,55.814102,37.500412,208.2,20.585,9370
