ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),,,,GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms 
-0.026337,-0.019154,9.924269,,,,0.001673,0.002528,0.003373,-19.26,-13.08,-48.96,124.3841,0.143,0.2056,14911
-0.014366,-0.035914,9.921875,,,,-0.002603,0.001307,-0.001514,-19.26,-13.08,-48.96,124.3841,0.143,0.2056,14922
-0.038308,-0.023943,9.926663,,,,0.000451,0.001307,0.000319,-19.26,-12.96,-48.84,124.3754,0.1433,0.2134,14932
-0.035914,-0.028731,9.909904,,,,-0.001381,-0.00358,-0.003957,-19.26,-12.96,-48.84,124.3754,0.1433,0.2134,14942
-0.021548,-0.028731,9.938635,,,,-0.000159,0.000696,0.000319,-18.72,-12.48,-49.14,124.3754,0.1433,0.2134,14952
-0.021548,-0.028731,9.938635,,,,0.000451,0.001918,0.003373,-18.72,-12.48,-49.14,124.3754,0.1433,0.2134,14962
-0.023943,-0.002394,9.921875,,,,-0.000159,-0.002359,0.000319,-18.54,-12.48,-49.5,122.2977,0.1445,0.2094,14971
-0.021548,-0.01676,9.93624,,,,-0.002603,-0.001748,-0.000903,-18.54,-12.48,-49.5,122.2977,0.1445,0.2094,14981
-0.031126,-0.021548,9.931452,,,,-0.002603,-0.001748,-0.000903,-18.78,-12.48,-49.32,122.2977,0.1445,0.2094,14991
-0.031126,-0.021548,9.931452,,,,0.001062,0.000696,0.003373,-18.78,-12.48,-49.32,122.2977,0.1445,0.2094,15001
-0.052674,-0.01676,9.924269,,,,0.000451,8.5E-05,0.000319,-18.78,-11.76,-49.02,122.3029,0.1434,0.2032,15012
-0.019154,-0.040703,9.924269,,,,0.000451,8.5E-05,0.000319,-18.78,-11.76,-49.02,122.3029,0.1434,0.2032,15022
-0.03352,-0.023943,9.924269,,,,0.001673,0.001307,0.002151,-18.96,-11.76,-48.66,122.3029,0.1434,0.2032,15032
-0.045491,-0.028731,9.924269,,,,0.001062,-0.001748,-0.000903,-18.96,-11.76,-48.66,122.3029,0.1434,0.2032,15042
-0.045491,-0.028731,9.924269,,,,0.001673,-0.001748,0.00093,-19.38,-12.6,-48.84,124.3853,0.1412,0.202,15051
-0.040703,-0.01676,9.948212,,,,-0.001381,-0.002359,0.00093,-19.38,-12.6,-48.84,124.3853,0.1412,0.202,15061
-0.038308,-0.023943,9.93624,,,,-0.001992,0.001918,0.000319,-19.5,-12.72,-48.9,124.3853,0.1412,0.202,15071
-0.026337,-0.026337,9.917087,,,,-0.002603,-0.002359,-0.000292,-19.5,-12.72,-48.9,124.3853,0.1412,0.202,15082
-0.038308,-0.019154,9.933846,,,,0.001673,-0.001137,-0.003346,-19.5,-12,-48.9,122.2941,0.1402,0.2057,15092
-0.035914,-0.014366,9.929058,,,,-0.001992,0.000696,0.000319,-19.5,-12,-48.9,122.2941,0.1402,0.2057,15102
-0.035914,-0.014366,9.929058,,,,0.000451,0.001918,0.00093,-19.68,-12.66,-49.2,122.2941,0.1402,0.2057,15111
-0.021548,-0.035914,9.931452,,,,-0.001381,-0.002359,-0.001514,-19.68,-12.66,-49.2,122.2941,0.1402,0.2057,15122
-0.035914,-0.021548,9.921875,,,,-0.000159,0.000696,0.001541,-19.62,-13.2,-49.2,123.0426,0.1448,0.2057,15131
-0.031126,-0.021548,9.933846,,,,-0.000159,0.003139,-0.000903,-19.62,-13.2,-49.2,123.0426,0.1448,0.2057,15142
-0.031126,-0.031126,9.912297,,,,-0.00077,0.001307,0.00093,-19.92,-12.96,-48.96,123.0426,0.1448,0.2057,15151
-0.040703,-0.031126,9.912297,,,,0.000451,-0.001137,0.000319,-19.92,-12.96,-48.96,123.0426,0.1448,0.2057,15161
-0.040703,-0.023943,9.924269,,,,-0.000159,-0.001748,0.000319,-19.38,-12.18,-48.12,122.2979,0.143,0.2065,15172
-0.040703,-0.021548,9.933846,,,,0.000451,-0.002969,0.002762,-19.38,-12.18,-48.12,122.2979,0.143,0.2065,15182
-0.035914,-0.031126,9.943423,,,,-0.000159,0.000696,0.000319,-18.66,-11.88,-47.94,122.2979,0.143,0.2065,15191
-0.035914,-0.031126,9.943423,,,,-0.00077,-0.002359,-0.002125,-18.66,-11.88,-47.94,122.2979,0.143,0.2065,15202
-0.011971,-0.019154,9.914692,,,,-0.001381,-0.000526,0.00093,-19.62,-12.48,-49.08,120.9901,0.1367,0.2031,15211
-0.03352,-0.019154,9.921875,,,,-0.001381,-0.000526,0.00093,-19.62,-12.48,-49.08,120.9901,0.1367,0.2031,15222
-0.028731,-0.019154,9.938635,,,,-0.001381,0.00375,0.000319,-19.98,-12.18,-49.38,120.9901,0.1367,0.2031,15232
-0.035914,-0.01676,9.924269,,,,-0.002603,0.004972,0.000319,-19.98,-12.18,-49.38,120.9901,0.1367,0.2031,15242
-0.035914,-0.01676,9.924269,,,,0.001062,-0.000526,-0.002125,-19.26,-11.7,-49.74,122.2938,0.134,0.1965,15252
-0.028731,-0.019154,9.91948,,,,-0.001381,0.001918,-0.002735,-19.26,-11.7,-49.74,122.2938,0.134,0.1965,15262
-0.03352,-0.026337,9.91948,,,,-0.001992,-0.000526,0.00093,-19.56,-12.66,-49.56,122.2938,0.134,0.1965,15272
-0.028731,-0.021548,9.926663,,,,0.000451,0.000696,0.002762,-19.56,-12.66,-49.56,122.2938,0.134,0.1965,15281
-0.028731,-0.021548,9.926663,,,,0.002895,-0.000526,-0.000292,-20.1,-13.02,-48.6,123.0221,0.1257,0.1948,15291
-0.026337,-0.01676,9.933846,,,,-0.001381,0.000696,0.000319,-20.1,-13.02,-48.6,123.0221,0.1257,0.1948,15301
-0.031126,-0.026337,9.926663,,,,0.000451,-0.001137,-0.000292,-19.74,-12.3,-49.26,123.0221,0.1257,0.1948,15312
-0.047885,-0.026337,9.924269,,,,0.000451,-0.001137,-0.000292,-19.74,-12.3,-49.26,123.0221,0.1257,0.1948,15322
-0.021548,-0.026337,9.933846,,,,-0.000159,-0.001748,0.002762,-19.02,-12.42,-49.5,122.2785,0.1245,0.1945,15331
-0.038308,-0.011971,9.933846,,,,0.000451,0.001918,0.00093,-19.02,-12.42,-49.5,122.2785,0.1245,0.1945,15342
-0.038308,-0.011971,9.933846,,,,-0.001381,0.000696,-0.000292,-19.2,-12,-49.32,122.2785,0.1245,0.1945,15351
-0.043097,-0.028731,9.921875,,,,0.001062,8.5E-05,0.001541,-19.2,-12,-49.32,122.2785,0.1245,0.1945,15362
-0.026337,-0.01676,9.924269,,,,-0.001381,0.000696,0.000319,-19.74,-11.88,-49.8,120.984,0.1263,0.1918,15371
-0.045491,-0.026337,9.929058,,,,-0.00077,0.004972,-0.000292,-19.74,-11.88,-49.8,120.984,0.1263,0.1918,15381
-0.035914,-0.011971,9.933846,,,,-0.001381,0.00375,0.00093,-19.62,-12.3,-50.04,120.984,0.1263,0.1918,15391
-0.031126,-0.026337,9.933846,,,,-0.000159,8.5E-05,0.000319,-19.62,-12.3,-50.04,120.984,0.1263,0.1918,15401
-0.031126,-0.026337,9.933846,,,,0.001673,0.000696,-0.003346,-19.8,-12.24,-49.92,120.9806,0.1271,0.1962,15411
-0.052674,-0.011971,9.93624,,,,-0.000159,-0.001137,0.002151,-19.8,-12.24,-49.92,120.9806,0.1271,0.1962,15421
-0.043097,-0.021548,9.921875,,,,0.000451,-0.001137,-0.000292,-20.04,-12.42,-49.26,120.9806,0.1271,0.1962,15431
-0.026337,-0.023943,9.926663,,,,-0.001992,-0.001748,-0.000292,-20.04,-12.42,-49.26,120.9806,0.1271,0.1962,15442
-0.045491,-0.021548,9.91948,,,,-0.00077,-0.001137,-0.001514,-20.34,-12.36,-49.44,120.9825,0.1299,0.1989,15452
-0.05028,-0.03352,9.948212,,,,-0.000159,-0.000526,-0.000292,-20.22,-11.94,-49.44,120.9825,0.1299,0.1989,15461
-0.05028,-0.03352,9.948212,,,,-0.001381,-0.001137,0.001541,-20.22,-11.94,-49.44,120.9825,0.1299,0.1989,15472
-0.019154,0,9.924269,,,,-0.000159,0.001307,-0.000292,-19.32,-12.18,-49.02,120.9825,0.1299,0.1989,15482
-0.028731,-0.028731,9.943423,,,,0.001062,-0.001137,-0.000903,-19.32,-12.18,-49.02,120.9825,0.1299,0.1989,15492
-0.019154,-0.038308,9.924269,,,,-0.002603,-0.001748,-0.001514,-19.2,-12.06,-49.02,122.281,0.1276,0.1973,15501
-0.019154,-0.038308,9.924269,,,,-0.002603,-0.001748,-0.001514,-19.2,-12.06,-49.02,122.281,0.1276,0.1973,15511
-0.035914,-0.035914,9.93624,,,,-0.00077,-0.001137,0.002151,-19.08,-12.24,-49.62,122.281,0.1276,0.1973,15521
-0.026337,-0.009577,9.929058,,,,-0.000159,-0.001137,0.002151,-19.08,-12.24,-49.62,122.281,0.1276,0.1973,15531
-0.026337,-0.009577,9.929058,,,,0.000451,0.003139,0.000319,-19.26,-12.66,-50.46,124.3639,0.1262,0.1978,15542
-0.059857,-0.031126,9.943423,,,,-0.00077,-0.001137,-0.000292,-19.26,-12.66,-50.46,124.3639,0.1262,0.1978,15552
-0.023943,-0.035914,9.926663,,,,-0.00077,0.001307,-0.000292,-20.1,-12.78,-50.52,124.3639,0.1262,0.1978,15561
-0.035914,-0.021548,9.93624,,,,-0.000159,-0.000526,-0.003346,-20.1,-12.78,-50.52,124.3639,0.1262,0.1978,15573
-0.035914,-0.021548,9.93624,,,,-0.000159,0.001307,-0.000903,-19.62,-12.6,-49.62,123.0242,0.1295,0.1988,15581
-0.026337,-0.014366,9.929058,,,,-0.000159,-0.002969,-0.000292,-19.62,-12.6,-49.62,123.0242,0.1295,0.1988,15592
-0.035914,-0.01676,9.914692,,,,0.001062,0.001918,0.00093,-19.14,-12.72,-48.96,123.0242,0.1295,0.1988,15602
-0.028731,-0.014366,9.929058,,,,0.001062,0.001918,0.00093,-19.14,-12.6,-49.02,123.0242,0.1295,0.1988,15611
-0.028731,-0.014366,9.929058,,,,0.001062,-0.001748,-0.000292,-19.14,-12.6,-49.02,123.0242,0.1295,0.1988,15621
-0.035914,-0.023943,9.931452,,,,-0.00077,0.001307,-0.000903,-19.02,-11.64,-49.26,122.2796,0.1282,0.1993,15631
-0.047885,-0.014366,9.931452,,,,0.000451,8.5E-05,-0.001514,-19.02,-11.64,-49.26,122.2796,0.1282,0.1993,15642
-0.026337,-0.021548,9.929058,,,,-0.000159,8.5E-05,0.000319,-19.2,-11.52,-49.14,122.2796,0.1282,0.1993,15651
-0.043097,-0.011971,9.93624,,,,0.000451,0.001307,-0.001514,-18.96,-11.7,-49.26,122.2796,0.1282,0.1993,15661
-0.038308,-0.011971,9.943423,,,,-0.000159,-0.000526,-0.000903,-18.96,-11.7,-49.26,122.2796,0.1282,0.1993,15673
-0.038308,-0.011971,9.943423,,,,-0.002603,-0.001748,0.000319,-18.66,-11.82,-49.86,122.2719,0.1272,0.2044,15682
-0.028731,-0.019154,9.938635,,,,0.001062,8.5E-05,0.000319,-18.66,-11.82,-49.86,122.2719,0.1272,0.2044,15691
-0.021548,-0.026337,9.931452,,,,-0.000159,-0.000526,0.002151,-18.96,-11.4,-49.98,122.2719,0.1272,0.2044,15701
-0.028731,-0.023943,9.933846,,,,-0.00077,8.5E-05,-0.000903,-18.96,-11.4,-49.98,122.2719,0.1272,0.2044,15711
-0.059857,-0.028731,9.91948,,,,-0.00077,8.5E-05,0.002151,-19.08,-12.24,-50.34,122.2736,0.1282,0.2045,15721
-0.059857,-0.028731,9.91948,,,,-0.000159,-0.000526,0.002151,-19.32,-12.3,-50.46,122.2736,0.1282,0.2045,15731
-0.040703,-0.026337,9.921875,,,,-0.00077,8.5E-05,-0.003346,-19.32,-12.3,-50.46,122.2736,0.1282,0.2045,15741
-0.05028,-0.021548,9.929058,,,,0.001062,-0.001748,0.001541,-19.62,-12.18,-50.4,122.2736,0.1282,0.2045,15752
-0.03352,-0.038308,9.93624,,,,0.001062,0.001307,0.000319,-19.62,-12.18,-50.4,122.2736,0.1282,0.2045,15762
-0.03352,-0.038308,9.93624,,,,0.000451,0.001918,-0.001514,-19.02,-12.12,-50.28,122.272,0.1273,0.2045,15772
-0.03352,-0.023943,9.941029,,,,-0.000159,-0.001748,-0.000903,-19.02,-12.12,-50.28,122.272,0.1273,0.2045,15781
-0.03352,-0.023943,9.941029,,,,0.000451,8.5E-05,-0.000292,-18.9,-12.78,-50.28,122.272,0.1273,0.2045,15791
-0.035914,-0.028731,9.943423,,,,0.000451,-0.000526,0.000319,-19.38,-12.36,-50.1,122.272,0.1273,0.2045,15802
-0.031126,-0.01676,9.948212,,,,-0.001381,-0.002359,-0.006401,-19.38,-12.36,-50.1,122.272,0.1273,0.2045,15812
-0.031126,-0.002394,9.929058,,,,-0.001381,8.5E-05,-0.000292,-19.68,-12.9,-49.98,123.0158,0.1281,0.204,15822
-0.031126,-0.002394,9.929058,,,,0.001673,0.000696,0.003373,-19.68,-12.9,-49.98,123.0158,0.1281,0.204,15832
-0.038308,-0.019154,9.924269,,,,0.001673,0.000696,0.003373,-18.66,-12.84,-50.1,123.0158,0.1281,0.204,15842
-0.045491,-0.023943,9.931452,,,,-0.003214,-0.00358,-0.000292,-18.66,-12.84,-50.1,123.0158,0.1281,0.204,15852
-0.040703,-0.031126,9.941029,,,,0.001673,-0.000526,0.000319,-19.26,-13.02,-50.22,124.3623,0.1281,0.2018,15862
-0.043097,-0.014366,9.929058,,,,0.001062,-0.001748,-0.000292,-19.26,-13.02,-50.22,124.3623,0.1281,0.2018,15871
-0.043097,-0.014366,9.929058,,,,-0.00077,-0.001748,0.001541,-19.2,-12.84,-50.7,124.3623,0.1281,0.2018,15881
-0.035914,-0.028731,9.93624,,,,-0.001381,-0.001748,0.002151,-19.2,-12.84,-50.7,124.3623,0.1281,0.2018,15891
-0.038308,-0.021548,9.931452,,,,0.001062,0.000696,-0.002125,-18.84,-11.94,-50.28,122.2776,0.1278,0.2005,15903
-0.014366,-0.019154,9.941029,,,,0.001062,0.002528,0.000319,-18.84,-11.94,-50.28,122.2776,0.1278,0.2005,15912
-0.045491,-0.021548,9.933846,,,,0.001062,-0.002969,-0.002735,-19.14,-12.66,-50.34,122.2776,0.1278,0.2005,15922
-0.045491,-0.021548,9.933846,,,,0.002284,0.000696,-0.000903,-19.14,-12.66,-50.34,122.2776,0.1278,0.2005,15931
-0.023943,-0.026337,9.907509,,,,0.002284,0.000696,-0.000903,-19.56,-13.14,-50.16,123.0183,0.1279,0.2015,15942
-0.038308,-0.014366,9.933846,,,,0.002284,0.00375,-0.001514,-19.56,-13.14,-50.16,123.0183,0.1279,0.2015,15952
-0.03352,-0.009577,9.926663,,,,-0.000159,0.001918,0.00093,-19.62,-12.9,-49.68,123.0183,0.1279,0.2015,15961
-0.03352,-0.009577,9.926663,,,,-0.001381,-0.000526,-0.001514,-19.62,-12.9,-49.68,123.0183,0.1279,0.2015,15971
-0.028731,-0.031126,9.931452,,,,0.001673,0.001307,-0.000292,-18.84,-12.24,-49.5,122.2841,0.1325,0.2022,15981
-0.06704,-0.028731,9.926663,,,,0.001062,0.001307,0.001541,-18.84,-12.24,-49.5,122.2841,0.1325,0.2022,15991
-0.028731,-0.021548,9.912297,,,,0.001062,0.00375,0.001541,-18.3,-11.94,-49.32,122.2841,0.1325,0.2022,16001
-0.052674,-0.023943,9.905115,,,,-0.001992,-0.001748,0.001541,-18.48,-11.76,-49.62,122.2841,0.1325,0.2022,16012
-0.028731,-0.028731,9.93624,,,,0.000451,-0.001748,-0.002735,-18.48,-11.76,-49.62,122.2841,0.1325,0.2022,16022
-0.028731,-0.028731,9.93624,,,,0.001673,0.000696,0.00093,-18.78,-12.12,-49.44,122.2732,0.1308,0.209,16032
-0.026337,-0.045491,9.905115,,,,0.001673,0.000696,0.00093,-18.78,-12.12,-49.44,122.2732,0.1308,0.209,16042
-0.028731,-0.03352,9.917087,,,,0.001673,8.5E-05,-0.001514,-18.6,-12.78,-49.98,122.2732,0.1308,0.209,16051
-0.045491,-0.023943,9.921875,,,,-0.000159,-0.000526,0.000319,-18.6,-12.78,-49.98,122.2732,0.1308,0.209,16062
-0.045491,-0.023943,9.921875,,,,-0.003214,-0.001137,-0.001514,-18.36,-12.6,-49.74,125.8087,0.1347,0.2085,16071
-0.043097,-0.021548,9.909904,,,,0.015112,-0.008467,-0.002125,-18.36,-12.6,-49.74,125.8087,0.1347,0.2085,16081
-0.047885,-0.03352,9.921875,,,,-0.00077,-0.001748,0.000319,-18.9,-12.84,-49.5,125.8087,0.1347,0.2085,16092
-0.03352,-0.031126,9.938635,,,,0.001062,0.000696,0.000319,-18.9,-12.84,-49.5,125.8087,0.1347,0.2085,16101
-0.026337,-0.014366,9.90272,,,,0.001062,0.000696,0.002151,-19.26,-12.9,-50.22,124.3653,0.1345,0.2087,16112
-0.026337,-0.014366,9.90272,,,,-0.000159,8.5E-05,0.000319,-19.26,-12.9,-50.22,124.3653,0.1345,0.2087,16121
-0.028731,-0.019154,9.909904,,,,-0.00077,-0.001748,-0.001514,-19.56,-12.54,-50.1,124.3653,0.1345,0.2087,16132
-0.026337,-0.019154,9.93624,,,,-0.00077,-0.001748,-0.001514,-19.56,-12.54,-50.1,124.3653,0.1345,0.2087,16141
-0.019154,-0.004789,9.926663,,,,0.002284,0.000696,0.00093,-19.62,-12.72,-49.86,123.0238,0.1357,0.2086,16151
-0.045491,-0.035914,9.926663,,,,-0.001381,0.000696,0.002762,-19.92,-12.78,-49.98,123.0238,0.1357,0.2086,16162
-0.045491,-0.035914,9.926663,,,,-0.001381,0.000696,0.002762,-19.92,-12.78,-49.98,123.0238,0.1357,0.2086,16171
-0.035914,-0.028731,9.938635,,,,0.000451,0.000696,0.00093,-19.38,-12,-49.44,123.0238,0.1357,0.2086,16182
-0.035914,-0.021548,9.914692,,,,0.000451,0.001307,0.000319,-19.38,-12,-49.44,123.0238,0.1357,0.2086,16194
-0.040703,-0.021548,9.931452,,,,0.003506,-0.005413,-0.002125,-18.72,-12.42,-49.14,122.2766,0.1333,0.21,16201
-0.040703,-0.021548,9.931452,,,,0.004117,-0.000526,0.002762,-18.72,-12.42,-49.14,122.2766,0.1333,0.21,16211
-0.031126,-0.011971,9.917087,,,,0.003506,0.000696,0.00093,-18.84,-13.68,-48.6,122.2766,0.1333,0.21,16222
-0.040703,-0.026337,9.924269,,,,-0.00077,0.001307,0.002762,-18.6,-13.68,-48.54,122.2766,0.1333,0.21,16231
-0.047885,-0.01676,9.950606,,,,0.002284,8.5E-05,-0.000903,-18.6,-13.68,-48.54,122.2766,0.1333,0.21,16243
-0.047885,-0.01676,9.950606,,,,-0.001381,-0.002359,0.00093,-19.2,-13.14,-48.48,124.3603,0.1298,0.2067,16252
-0.040703,-0.038308,9.945818,,,,-0.001381,-0.000526,0.001541,-19.02,-12.78,-48.96,124.3603,0.1298,0.2067,16262
-0.028731,-0.014366,9.960183,,,,-0.000159,0.001307,-0.000903,-19.02,-12.78,-48.96,124.3603,0.1298,0.2067,16271
-0.045491,-0.021548,9.960183,,,,-0.000159,0.001307,-0.000903,-19.56,-11.88,-49.02,124.3603,0.1298,0.2067,16282
-0.045491,-0.031126,9.979338,,,,-0.001381,-0.001748,-0.001514,-19.56,-11.88,-49.02,124.3603,0.1298,0.2067,16292
-0.035914,-0.031126,9.96976,,,,-0.001381,-0.002359,-0.001514,-20.4,-12.18,-49.08,120.9674,0.1243,0.2035,16301
-0.035914,-0.031126,9.96976,,,,-0.001992,-0.002359,-0.000292,-20.4,-12.18,-49.08,120.9674,0.1243,0.2035,16311
-0.038308,-0.028731,10.008069,,,,0.000451,0.002528,-0.002735,-19.92,-12.66,-49.5,120.9674,0.1243,0.2035,16322
-0.03352,-0.035914,10.008069,,,,0.001673,0.001307,0.000319,-19.92,-12.66,-49.5,120.9674,0.1243,0.2035,16331
-0.03352,-0.031126,10.015251,,,,0.000451,-0.000526,0.001541,-19.32,-12.78,-49.08,124.3586,0.1269,0.2035,16342
-0.03352,-0.031126,10.015251,,,,0.001673,8.5E-05,-0.000903,-19.32,-12.78,-49.08,124.3586,0.1269,0.2035,16351
-0.040703,-0.026337,10.024829,,,,-0.00077,-0.000526,-0.002125,-19.14,-13.26,-48.42,124.3586,0.1269,0.2035,16362
-0.040703,-0.047885,10.012857,,,,-0.000159,0.000696,-0.000292,-19.14,-13.26,-48.42,124.3586,0.1269,0.2035,16372
-0.045491,-0.028731,10.051166,,,,0.001062,-0.000526,0.000319,-19.56,-12.72,-48.96,123.0251,0.1366,0.2088,16381
-0.045491,-0.026337,10.046377,,,,-0.001381,0.000696,-0.002735,-19.56,-12.72,-48.96,123.0251,0.1366,0.2088,16391
-0.045491,-0.038308,10.060742,,,,0.001062,-0.001748,0.00093,-20.1,-12.18,-49.14,123.0251,0.1366,0.2088,16401
-0.043097,-0.038308,10.060742,,,,0.004117,-0.001137,-0.000292,-20.1,-12.18,-49.14,123.0251,0.1366,0.2088,16412
-0.040703,-0.05028,10.072714,,,,-0.001381,-0.000526,-0.002735,-19.56,-12.9,-48.66,123.043,0.152,0.2164,16421
-0.035914,-0.031126,10.072714,,,,0.001673,-0.001137,0.002151,-19.56,-12.9,-48.66,123.043,0.152,0.2164,16431
-0.026337,-0.040703,10.084685,,,,0.000451,-0.001137,0.00093,-19.5,-13.08,-49.02,123.043,0.152,0.2164,16441
-0.035914,-0.047885,10.084685,,,,-0.000159,0.000696,0.002762,-19.5,-13.08,-49.02,123.043,0.152,0.2164,16452
-0.031126,-0.035914,10.099051,,,,0.002895,0.00375,0.001541,-19.62,-12.78,-49.38,123.0866,0.1811,0.2216,16462
-0.031126,-0.035914,10.099051,,,,-0.00077,-0.004191,0.000319,-19.62,-12.78,-49.38,123.0866,0.1811,0.2216,16471
-0.043097,-0.057463,10.079897,,,,-0.00077,0.000696,-0.000903,-19.5,-13.02,-49.2,123.0866,0.1811,0.2216,16482
-0.028731,-0.043097,10.089474,,,,-0.000159,-0.002359,0.001541,-19.5,-13.02,-49.2,123.0866,0.1811,0.2216,16492
-0.038308,-0.028731,10.091868,,,,-0.000159,-0.002359,0.001541,-19.2,-13.2,-49.5,124.4648,0.2001,0.221,16501
-0.038308,-0.028731,10.091868,,,,0.001673,0.000696,0.00093,-19.2,-13.2,-49.5,124.4648,0.2001,0.221,16512
-0.031126,-0.038308,10.106234,,,,-0.000159,0.002528,-0.002125,-19.02,-12.78,-49.38,124.4648,0.2001,0.221,16522
-0.031126,-0.038308,10.101445,,,,-0.00077,-0.000526,0.000319,-19.02,-12.78,-49.38,124.4648,0.2001,0.221,16531
-0.043097,-0.057463,10.099051,,,,0.000451,0.001307,0.001541,-19.44,-12.36,-49.08,122.4263,0.2193,0.2159,16542
-0.035914,-0.03352,10.111023,,,,-0.00077,0.000696,0.00093,-19.74,-12.66,-49.08,122.4263,0.2193,0.2159,16551
-0.035914,-0.03352,10.111023,,,,0.000451,-0.001137,0.001541,-19.74,-12.66,-49.08,122.4263,0.2193,0.2159,16561
-0.038308,-0.045491,10.099051,,,,0.001673,-0.000526,-0.000292,-20.16,-12.3,-48.66,122.4263,0.2193,0.2159,16571
-0.043097,-0.062251,10.111023,,,,0.001062,0.001307,0.000319,-20.16,-12.3,-48.66,122.4263,0.2193,0.2159,16581
-0.043097,-0.062251,10.111023,,,,0.001062,0.001307,0.000319,-19.86,-12.48,-48.96,121.1309,0.2204,0.2104,16591
-0.028731,-0.03352,10.106234,,,,-0.000159,0.001307,0.002762,-19.86,-12.48,-48.96,121.1309,0.2204,0.2104,16601
-0.028731,-0.047885,10.096657,,,,0.001673,-0.001137,-0.001514,-19.56,-13.38,-48.9,121.1309,0.2204,0.2104,16611
-0.03352,-0.026337,10.111023,,,,0.000451,-0.000526,-0.002735,-19.56,-13.38,-48.9,121.1309,0.2204,0.2104,16621
-0.03352,-0.045491,10.096657,,,,0.001673,8.5E-05,-0.000292,-19.5,-13.2,-49.26,124.5362,0.2291,0.2033,16631
-0.038308,-0.045491,10.096657,,,,0.001673,-0.001137,0.001541,-19.5,-13.2,-49.26,124.5362,0.2291,0.2033,16641
-0.028731,-0.043097,10.10384,,,,-0.00077,-0.000526,-0.000292,-19.74,-12.48,-49.44,124.5362,0.2291,0.2033,16651
-0.03352,-0.035914,10.084685,,,,-0.000159,0.000696,-0.000292,-19.74,-12.48,-49.44,124.5362,0.2291,0.2033,16662
-0.038308,-0.05028,10.091868,,,,0.002895,0.001307,0.002151,-19.74,-12.3,-48.96,121.1736,0.2342,0.1936,16672
-0.019154,-0.040703,10.091868,,,,0.000451,0.001918,-0.000903,-19.74,-12.3,-48.96,121.1736,0.2342,0.1936,16682
-0.019154,-0.040703,10.091868,,,,-0.003214,-0.000526,-0.000292,-19.5,-12.54,-49.38,121.1736,0.2342,0.1936,16692
-0.040703,-0.047885,10.079897,,,,-0.001381,-0.001748,-0.003957,-19.5,-12.54,-49.38,121.1736,0.2342,0.1936,16701
-0.040703,-0.05028,10.079897,,,,0.002895,0.007415,0.001541,-20.1,-12.54,-49.38,123.2125,0.2351,0.1908,16711
-0.040703,-0.05028,10.060742,,,,0.001062,-0.00358,-0.000903,-20.1,-12.54,-49.38,123.2125,0.2351,0.1908,16721
-0.043097,-0.05028,10.060742,,,,-0.00077,8.5E-05,-0.001514,-19.92,-12.54,-48.42,123.2125,0.2351,0.1908,16732
-0.040703,-0.038308,10.084685,,,,-0.00077,8.5E-05,-0.001514,-19.92,-12.54,-48.42,123.2125,0.2351,0.1908,16742
-0.03352,-0.035914,10.08708,,,,0.001062,8.5E-05,0.000319,-19.38,-13.08,-48.54,124.562,0.2357,0.1912,16751
-0.03352,-0.035914,10.08708,,,,0.002895,-0.000526,0.001541,-19.38,-13.08,-48.54,124.562,0.2357,0.1912,16762
-0.019154,-0.043097,10.07032,,,,0.001062,0.001307,0.00093,-18.78,-13.62,-48.96,124.562,0.2357,0.1912,16771
-0.028731,-0.03352,10.084685,,,,0.001673,8.5E-05,0.001541,-18.78,-13.62,-48.96,124.562,0.2357,0.1912,16781
-0.040703,-0.059857,10.089474,,,,-0.00077,0.001918,-0.002125,-18.96,-13.2,-48.66,124.568,0.2406,0.1932,16791
-0.043097,-0.031126,10.079897,,,,0.001062,-0.000526,-0.002125,-18.96,-13.2,-48.66,124.568,0.2406,0.1932,16801
-0.043097,-0.031126,10.079897,,,,-0.001381,0.000696,0.000319,-20.04,-12.24,-48.06,124.568,0.2406,0.1932,16811
-0.03352,-0.045491,10.058349,,,,0.000451,8.5E-05,0.000319,-20.04,-12.24,-48.06,124.568,0.2406,0.1932,16822
-0.035914,-0.040703,10.094262,,,,0.002895,0.001307,0.002762,-19.8,-12,-48.3,121.183,0.2421,0.1937,16832
-0.045491,-0.026337,10.077502,,,,-0.003214,-0.002969,0.000319,-19.8,-12,-48.3,121.183,0.2421,0.1937,16841
-0.045491,-0.026337,10.077502,,,,0.001673,-0.000526,0.000319,-19.68,-12.54,-48.48,121.183,0.2421,0.1937,16851
-0.03352,-0.031126,10.060742,,,,-0.000159,-0.000526,0.000319,-19.68,-12.54,-48.48,121.183,0.2421,0.1937,16862
-0.040703,-0.031126,10.075109,,,,-0.001381,-0.001748,0.000319,-19.62,-12.72,-48.6,123.2146,0.2397,0.1959,16871
-0.031126,-0.052674,10.060742,,,,0.002284,0.002528,0.002151,-19.56,-12.54,-48.66,123.2146,0.2397,0.1959,16882
-0.031126,-0.052674,10.060742,,,,0.002284,0.002528,0.002151,-19.56,-12.54,-48.66,123.2146,0.2397,0.1959,16892
