Keuwl Accelerometer Data File
2021-04-23 02-12-39

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
0.7679034,0.003173,0.067362,1.031173,1.033376,3.741672,87.303276
0.7699032,0.002197,0.067362,1.032150,1.034348,3.735964,88.132324
0.7719030,0.002929,0.068094,1.032638,1.034885,3.776209,87.537186
0.7739027,0.001708,0.068826,1.032394,1.034687,3.815261,88.578056
0.7759025,0.001708,0.069314,1.034590,1.036911,3.834102,88.588066
0.7779022,-0.001953,0.071023,1.034834,1.037270,3.927601,91.574745
0.7799020,-0.002197,0.071755,1.034590,1.037078,3.969311,91.753403
0.7819018,-0.002929,0.071999,1.034346,1.036853,3.985116,92.329391
0.7839016,-0.002441,0.074684,1.035323,1.038016,4.128108,91.871742
0.7859013,-0.002685,0.074928,1.035323,1.038034,4.142032,92.052063
0.7879010,-0.004149,0.075172,1.033370,1.036109,4.166922,93.159225
0.7899008,-0.003417,0.074440,1.031173,1.033862,4.133370,92.628128
0.7919005,-0.004393,0.075416,1.028977,1.031746,4.198900,93.333847
0.7939003,-0.004637,0.077369,1.025316,1.028241,4.323003,93.430031
0.7959000,-0.004393,0.076880,1.024340,1.027230,4.299243,93.270485
0.7978997,-0.004637,0.077124,1.020190,1.023112,4.331015,93.440857
0.7998995,-0.006834,0.077857,1.019702,1.022693,4.382980,95.016243
0.8018993,-0.006834,0.078345,1.018970,1.022000,4.413218,94.985146
0.8038990,-0.006834,0.079565,1.017262,1.020391,4.488688,94.909065
0.8058987,-0.006590,0.079321,1.016529,1.019641,4.477109,94.749054
0.8078985,-0.007322,0.078833,1.015065,1.018148,4.459927,95.306366
0.8098981,-0.006102,0.079565,1.014577,1.017710,4.497146,94.385262
0.8118979,-0.005369,0.079809,1.012869,1.016022,4.515445,93.848961
0.8138977,-0.003661,0.082250,1.009452,1.012804,4.662746,92.548576
0.8158975,-0.001953,0.082494,1.006767,1.010143,4.685545,91.355858
0.8178972,-0.001708,0.082738,1.004814,1.008216,4.708150,91.182930
0.8198969,-0.003417,0.083470,1.002374,1.005849,4.764153,92.344131
0.8218966,-0.001708,0.082982,0.999689,1.003129,4.746150,91.179451
0.8238963,-0.000976,0.083470,0.998469,1.001952,4.779015,90.670097
0.8258961,-0.001953,0.083470,0.996516,1.000008,4.789375,91.340004
0.8278958,-0.000488,0.082738,0.995784,0.999215,4.749781,90.338028
0.8298957,-0.000244,0.082982,0.994564,0.998020,4.769495,90.168518
0.8318955,0.000976,0.085911,0.993831,0.997538,4.940900,89.348938
0.8338951,0.000488,0.086643,0.992611,0.996386,4.988688,89.677208
0.8358949,0.000488,0.086643,0.991147,0.994927,4.995987,89.677208
0.8378946,-0.000488,0.087375,0.992611,0.996449,5.030573,90.320084
0.8398944,-0.000732,0.086399,0.993587,0.997337,4.969920,90.485542
0.8418941,-0.002197,0.085423,0.995296,0.998957,4.907082,91.472992
0.8438939,-0.003173,0.085179,0.998713,1.002344,4.878211,92.133240
0.8458936,-0.002929,0.084202,0.999933,1.003476,4.816295,91.992096
0.8478934,-0.002685,0.083958,1.003838,1.007347,4.783440,91.831505
0.8498931,-0.001708,0.084446,1.009208,1.012736,4.784136,91.159004
0.8518928,-0.001708,0.084446,1.011892,1.015411,4.771426,91.159004
0.8538925,-0.000976,0.083958,1.015553,1.019018,4.726339,90.666199
0.8558922,-0.000732,0.083470,1.017994,1.021410,4.687593,90.502579
0.8578920,-0.000976,0.083714,1.024340,1.027755,4.672441,90.668144
0.8598918,-0.002441,0.081029,1.029465,1.032652,4.502543,91.725258
0.8618916,-0.002685,0.079321,1.033614,1.036656,4.390838,91.938499
0.8638912,-0.000732,0.076880,1.041424,1.044258,4.222203,90.545654
0.8658910,0.000488,0.075172,1.043377,1.046081,4.120890,89.627953
0.8678907,0.001953,0.071755,1.048990,1.051443,3.914566,88.441315
0.8698905,0.002929,0.070047,1.053871,1.056201,3.805960,87.605751
0.8718902,0.003661,0.068338,1.055824,1.058040,3.708610,86.933517
0.8738900,0.004149,0.065897,1.060461,1.062515,3.562879,86.397247
0.8758897,0.005125,0.062725,1.064610,1.066469,3.383040,85.328621
0.8778895,0.005369,0.061260,1.066075,1.067847,3.301382,84.990860
0.8798892,0.004149,0.057843,1.065098,1.066676,3.116590,85.897202
0.8818889,0.003417,0.057111,1.066319,1.067852,3.071222,86.576126
0.8838887,0.003417,0.054915,1.068759,1.070175,2.947097,86.439522
0.8858884,0.002441,0.053206,1.072420,1.073742,2.843242,87.373596
0.8878881,0.001708,0.051498,1.072664,1.073901,2.750081,88.099892
0.8898879,0.002685,0.048325,1.074617,1.075706,2.578761,86.820168
0.8918876,0.002197,0.047837,1.072420,1.073489,2.556884,87.370918
0.8938874,0.001464,0.047349,1.070956,1.072003,2.532655,88.228531
0.8958871,0.000488,0.045640,1.069247,1.070221,2.444245,89.387238
0.8978869,0.000244,0.043932,1.066563,1.067467,2.358749,89.681694
0.8998865,0.000000,0.043688,1.063634,1.064531,2.352018,90.000000
0.9018863,0.000244,0.043932,1.060217,1.061127,2.372814,89.681694
0.9038861,0.000976,0.044420,1.058020,1.058953,2.404606,88.740952
0.9058858,0.001708,0.044420,1.052651,1.053589,2.418080,87.797401
0.9078856,0.004637,0.045152,1.048258,1.049240,2.479466,84.136131
0.9098854,0.005858,0.046128,1.043133,1.044168,2.552286,82.763077
0.9118851,0.007078,0.047104,1.039960,1.041050,2.622490,81.454720
0.9138849,0.008054,0.048325,1.035567,1.036725,2.708627,80.537674
0.9158847,0.008054,0.049057,1.034102,1.035297,2.752428,80.676407
0.9178844,0.010007,0.051010,1.029709,1.031020,2.890018,78.901100
0.9198841,0.011227,0.051254,1.027268,1.028607,2.923890,77.644638
0.9218838,0.011959,0.054670,1.022387,1.023918,3.133129,77.660912
0.9238836,0.012935,0.056135,1.017994,1.019622,3.238819,77.023575
0.9258834,0.012691,0.056867,1.016285,1.017954,3.281336,77.419128
0.9278831,0.010983,0.057843,1.010184,1.011898,3.335659,79.249031
0.9298830,0.008542,0.058331,1.003350,1.005080,3.362608,81.668625
0.9318827,0.007078,0.060040,1.001397,1.003221,3.454794,83.276649
0.9338825,0.005125,0.062236,0.996516,0.998471,3.585776,85.292145
0.9358823,0.005125,0.063213,0.994808,0.996827,3.647763,85.364540
0.9378820,0.004393,0.063213,0.992123,0.994144,3.654413,86.024445
0.9398818,0.001708,0.063457,0.986754,0.988793,3.680893,88.457794
0.9418817,0.000488,0.062236,0.985289,0.987253,3.614438,89.550629
0.9438815,-0.000244,0.061748,0.984069,0.986004,3.590524,90.226463
0.9458812,-0.001220,0.062481,0.981384,0.983372,3.643574,91.118919
0.9478810,-0.001220,0.062969,0.979432,0.981454,3.679243,91.110245
0.9498809,-0.001464,0.061748,0.977479,0.979429,3.615630,91.358536
0.9518807,-0.002685,0.061748,0.976503,0.978457,3.621636,92.489555
0.9538805,-0.003661,0.061260,0.977235,0.979160,3.593413,93.419983
0.9558803,-0.002929,0.062236,0.974550,0.976540,3.658055,92.694283
0.9578801,-0.003905,0.063457,0.974062,0.976135,3.734391,93.521454
0.9598801,-0.007566,0.063945,0.972842,0.974971,3.786825,96.747902
0.9618799,-0.008298,0.065165,0.972354,0.974570,3.864979,97.257034
0.9638798,-0.008542,0.065409,0.971378,0.973615,3.884940,97.440544
0.9658797,-0.011715,0.066874,0.971622,0.973991,3.997039,99.936386
0.9678795,-0.013179,0.068094,0.972110,0.974581,4.080967,100.954063
0.9698794,-0.012691,0.069314,0.974062,0.976608,4.137727,100.375847
0.9718793,-0.011959,0.069803,0.975283,0.977850,4.153222,99.722015
0.9738792,-0.011715,0.070535,0.976015,0.978630,4.189888,99.430168
0.9758791,-0.010983,0.071267,0.977235,0.979892,4.220115,98.760902
0.9778789,-0.012447,0.072975,0.979432,0.982225,4.322414,99.679703
0.9798788,-0.012691,0.073219,0.979188,0.982003,4.339914,99.833565
0.9818787,-0.012935,0.073708,0.979676,0.982530,4.368119,99.953857
0.9838786,-0.012935,0.073952,0.982604,0.985468,4.369150,99.921661
0.9858784,-0.013179,0.073952,0.982360,0.985228,4.372645,100.105034
0.9878783,-0.013912,0.074440,0.982849,0.985762,4.405934,100.585625
0.9898781,-0.014644,0.074440,0.985045,0.987962,4.404110,101.129189
0.9918780,-0.015132,0.074196,0.984069,0.986978,4.400195,101.527237
0.9938778,-0.015864,0.072243,0.984557,0.987331,4.296235,102.385262
0.9958777,-0.016352,0.072243,0.985533,0.988313,4.298149,102.754059
0.9978775,-0.017817,0.071511,0.985777,0.988528,4.275534,103.990227
0.9998773,-0.017573,0.073219,0.986510,0.989379,4.364844,103.495735
1.0018772,-0.017573,0.073463,0.987974,0.990857,4.372018,103.452530
1.0038770,-0.016352,0.071023,0.990659,0.993336,4.207566,102.965858
1.0058768,-0.014644,0.068826,0.992611,0.995102,4.054971,102.011482
1.0078766,-0.014400,0.068582,0.993587,0.996056,4.034394,101.857826
1.0098765,-0.012935,0.067118,0.995052,0.997397,3.929645,100.908707
1.0118762,-0.012691,0.066386,0.996516,0.998806,3.880098,100.823013
1.0138761,-0.010983,0.065897,0.998713,1.000945,3.826997,99.462318
1.0158758,-0.010251,0.064921,0.998957,1.001117,3.764316,98.972626
1.0178757,-0.010983,0.064921,0.999933,1.002099,3.767436,99.601982
1.0198754,-0.012447,0.063945,0.999201,1.001322,3.730247,101.015244
1.0218751,-0.010251,0.063701,1.000665,1.002743,3.689235,99.141640
1.0238749,-0.008542,0.062969,1.002130,1.004142,3.628334,97.725517
1.0258746,-0.008054,0.061992,1.001153,1.003103,3.572976,97.402473
1.0278742,-0.008054,0.061016,1.002618,1.004505,3.512682,97.519569
1.0298740,-0.006102,0.058087,1.004326,1.006023,3.328373,95.996475
1.0318738,-0.005369,0.058331,1.003106,1.004815,3.342167,95.259270
1.0338736,-0.005125,0.057599,1.003350,1.005015,3.298534,95.084961
1.0358733,-0.002929,0.056379,1.006279,1.007861,3.211076,92.973732
1.0378730,-0.003661,0.054915,1.006767,1.008270,3.129065,93.814072
1.0398728,-0.003417,0.055159,1.007011,1.008526,3.141179,93.544769
1.0418725,-0.003417,0.056867,1.009208,1.010814,3.230952,93.438530
1.0438722,-0.002685,0.056135,1.011160,1.012721,3.181185,92.738144
1.0458719,-0.002685,0.051742,1.010916,1.012243,2.933916,92.970230
1.0478717,-0.001220,0.049545,1.011648,1.012861,2.804632,91.410942
1.0498714,-0.001953,0.048569,1.011648,1.012815,2.750792,92.302109
1.0518712,-0.000488,0.048325,1.010672,1.011827,2.737668,90.578728
1.0538709,0.000244,0.048081,1.011160,1.012303,2.722395,89.709160
1.0558707,-0.000488,0.047593,1.010672,1.011792,2.696241,90.587631
1.0578704,-0.000244,0.045640,1.012625,1.013653,2.580733,90.306389
1.0598701,0.000976,0.045396,1.014333,1.015349,2.563077,88.768021
1.0618699,0.000488,0.044420,1.013845,1.014818,2.508894,89.370399
1.0638696,0.000732,0.044176,1.013357,1.014319,2.496538,89.050430
1.0658695,0.001953,0.044420,1.013113,1.014088,2.513026,87.483124
1.0678692,0.003173,0.044664,1.012625,1.013614,2.531959,85.936638
1.0698688,0.004881,0.041247,1.014333,1.015183,2.344768,83.250824
1.0718685,0.005125,0.040027,1.012380,1.013184,2.282591,82.703056
1.0738684,0.007566,0.039294,1.011648,1.012439,2.265118,79.101273
1.0758680,0.009274,0.037830,1.010672,1.011422,2.207087,76.224983
1.0778677,0.009763,0.037830,1.010184,1.010939,2.214965,75.529709
1.0798676,0.010495,0.036854,1.011160,1.011886,2.170154,74.104729
1.0818673,0.010495,0.036366,1.010428,1.011137,2.145301,73.902359
1.0838671,0.009763,0.035878,1.007987,1.008673,2.112574,74.777870
1.0858668,0.010983,0.036366,1.008475,1.009191,2.157310,73.194977
1.0878665,0.010495,0.036610,1.007255,1.007975,2.165369,74.004166
1.0898663,0.011959,0.036122,1.004814,1.005535,2.168530,71.681274
1.0918661,0.011959,0.036122,1.005058,1.005778,2.168169,71.681274
1.0938659,0.012935,0.036610,1.005058,1.005808,2.212490,70.539986
1.0958656,0.013912,0.037342,1.002374,1.003165,2.276581,69.567169
1.0978653,0.014156,0.037342,1.001153,1.001950,2.284305,69.239037
1.0998651,0.013912,0.038806,1.000421,1.001270,2.359662,70.277718
1.1018648,0.011227,0.039538,0.996760,0.997607,2.361237,74.148071
1.1038646,0.010007,0.039538,0.996760,0.997594,2.343097,75.797440
1.1058643,0.009763,0.038318,0.994076,0.994862,2.277956,75.706444
1.1078640,0.009030,0.039050,0.991879,0.992688,2.314015,76.979233
1.1098638,0.008786,0.039050,0.989926,0.990735,2.315368,77.319618
1.1118635,0.010739,0.039050,0.986265,0.987097,2.351436,74.623749
1.1138632,0.011471,0.040271,0.984313,0.985203,2.435903,74.100479
1.1158630,0.013179,0.039050,0.985045,0.985907,2.395880,71.350464
1.1178627,0.014644,0.039294,0.983337,0.984230,2.441842,69.561043
1.1198624,0.015132,0.038806,0.982360,0.983243,2.427855,68.697342
1.1218623,0.012447,0.039050,0.982116,0.982971,2.389664,72.320320
1.1238620,0.010495,0.038318,0.983581,0.984383,2.313084,74.683144
1.1258616,0.011471,0.037830,0.986021,0.986814,2.295843,73.131340
1.1278615,0.013179,0.037586,0.988950,0.989752,2.306220,70.676819
1.1298612,0.013668,0.038806,0.990659,0.991513,2.378169,70.597672
1.1318610,0.013179,0.038074,0.991391,0.992209,2.327256,70.906509
1.1338607,0.014644,0.035878,0.993343,0.994099,2.233970,67.796524
1.1358604,0.015376,0.035878,0.995784,0.996549,2.244720,66.801407
1.1378601,0.015864,0.036366,1.001886,1.002671,2.267881,66.431168
1.1398598,0.015864,0.035878,1.004082,1.004848,2.237384,66.146095
1.1418595,0.014888,0.034901,1.004570,1.005287,2.163108,66.898193
1.1438594,0.017085,0.036610,1.007743,1.008553,2.295672,64.983109
1.1458591,0.018305,0.035633,1.011892,1.012685,2.267018,62.810497
1.1478589,0.018061,0.035878,1.013601,1.014396,2.269434,63.279255
1.1498585,0.019525,0.038318,1.016529,1.017439,2.422609,62.998695
1.1518583,0.019037,0.038318,1.016774,1.017673,2.409566,63.581112
1.1538581,0.019037,0.038806,1.017018,1.017936,2.433733,63.868999
1.1558578,0.018549,0.039783,1.018970,1.019915,2.466565,65.002350
1.1578577,0.018549,0.040759,1.020434,1.021417,2.512792,65.530205
1.1598574,0.020013,0.041491,1.021899,1.022937,2.581037,64.249527
1.1618571,0.021234,0.040515,1.021411,1.022435,2.564222,62.341129
1.1638569,0.021478,0.040027,1.021655,1.022664,2.545836,61.782642
1.1658566,0.021966,0.038806,1.022875,1.023847,2.496224,60.488499
1.1678563,0.021722,0.036854,1.025316,1.026208,2.389172,59.484730
1.1698561,0.022454,0.036854,1.026536,1.027443,2.407290,58.647236
1.1718558,0.024406,0.037098,1.028000,1.028959,2.473459,56.659294
1.1738555,0.025139,0.034901,1.028733,1.029631,2.394083,54.235561
1.1758553,0.025627,0.031240,1.028733,1.029526,2.249249,50.637543
1.1778550,0.027823,0.029776,1.030441,1.031247,2.264772,46.941486
1.1798549,0.028800,0.028556,1.030685,1.031483,2.253422,44.756187
1.1818546,0.030996,0.028067,1.032150,1.032996,2.319844,42.161213
1.1838543,0.033193,0.030020,1.030929,1.031900,2.485695,42.126564
1.1858541,0.033925,0.030020,1.029709,1.030705,2.519016,41.505360
1.1878538,0.035633,0.030508,1.029221,1.030289,2.609621,40.568958
1.1898535,0.036366,0.030508,1.029465,1.030559,2.639972,39.994167
1.1918533,0.035145,0.030264,1.028000,1.029046,2.583235,40.732109
1.1938530,0.033193,0.031240,1.028977,1.029986,2.536439,43.264294
1.1958528,0.032705,0.030508,1.028245,1.029217,2.490651,43.009827
1.1978525,0.029776,0.027579,1.028977,1.029777,2.258801,42.806767
1.1998522,0.027091,0.026359,1.030197,1.030890,2.101334,44.215176
1.2018520,0.025383,0.024895,1.031417,1.032030,1.974074,44.443748
1.2038517,0.021722,0.022454,1.034834,1.035306,1.729183,45.949566
1.2058514,0.022210,0.020990,1.036543,1.036993,1.688644,43.381905
1.2078512,0.022942,0.016352,1.038251,1.038633,1.554315,35.479980
1.2098510,0.024651,0.012447,1.041668,1.042034,1.518524,26.791513
1.2118508,0.024651,0.012447,1.041668,1.042034,1.518524,26.791513
1.2138505,0.025383,0.009763,1.044841,1.045195,1.490822,21.037512
1.2158501,0.029776,0.008054,1.046549,1.047004,1.688412,15.135836
1.2178499,0.030752,0.007566,1.048014,1.048492,1.730879,13.822055
1.2198496,0.031972,0.006834,1.053627,1.054134,1.777292,12.064885
1.2218494,0.032461,0.005858,1.056800,1.057315,1.787722,10.229008
1.2238492,0.032461,0.006590,1.059241,1.059759,1.791003,11.475525
1.2258489,0.032949,0.007810,1.064854,1.065392,1.821342,13.335105
1.2278485,0.032705,0.007078,1.066807,1.067331,1.796567,12.211509
1.2298483,0.036122,0.007078,1.071200,1.071832,1.967918,11.086413
1.2318480,0.036610,0.008542,1.070224,1.070884,2.011784,13.134022
1.2338477,0.036610,0.008786,1.070712,1.071374,2.013825,13.495733
1.2358475,0.034169,0.010251,1.072176,1.072770,1.905673,16.699245
1.2378474,0.034413,0.012691,1.073152,1.073779,1.957448,20.243689
1.2398472,0.034657,0.011959,1.073152,1.073779,1.956648,19.038040
1.2418468,0.036122,0.012935,1.073641,1.074326,2.046697,19.702856
1.2438465,0.037342,0.013912,1.074129,1.074868,2.124675,20.432831
1.2458463,0.041247,0.015132,1.074129,1.075027,2.342178,20.146265
1.2478460,0.041491,0.014156,1.073397,1.074291,2.338833,18.838434
1.2498457,0.041003,0.014156,1.071688,1.072566,2.317818,19.046623
1.2518456,0.041979,0.012691,1.067539,1.068439,2.352518,16.821409
1.2538453,0.040759,0.012447,1.062414,1.063268,2.297206,16.982105
1.2558451,0.040515,0.012447,1.062170,1.063015,2.284905,17.078470
1.2578448,0.040759,0.012447,1.058997,1.059854,2.304607,16.982105
1.2598445,0.039538,0.013424,1.052407,1.053235,2.271934,18.752666
1.2618443,0.035878,0.012203,1.047526,1.048211,2.071788,18.785021
1.2638440,0.031484,0.013179,1.036299,1.036861,1.886474,22.714411
1.2658436,0.028800,0.014156,1.031906,1.032404,1.781252,26.175289
1.2678436,0.024162,0.015864,1.024340,1.024747,1.616526,33.287529
1.2698433,0.021722,0.017329,1.017994,1.018373,1.563604,38.581211
1.2718431,0.021722,0.017817,1.014577,1.014966,1.586096,39.359451
1.2738428,0.020990,0.018305,1.010672,1.011056,1.578428,41.091457
1.2758425,0.024651,0.019769,1.007011,1.007507,1.797330,38.728924
1.2778423,0.025627,0.018549,1.006035,1.006532,1.801028,35.897377
1.2798420,0.028312,0.017817,1.001886,1.002444,1.912234,32.182632
1.2818418,0.030996,0.017329,1.000909,1.001539,2.032014,29.207598
1.2838415,0.034169,0.016596,0.998957,0.999679,2.177717,25.906509
1.2858412,0.037586,0.016352,0.995540,0.996383,2.357670,23.512169
1.2878410,0.039783,0.016108,0.995052,0.995977,2.469896,22.043417
1.2898407,0.042711,0.017085,0.992611,0.993676,2.653432,21.801409
1.2918404,0.043199,0.018305,0.990170,0.991281,2.712816,22.963772
1.2938402,0.043444,0.018549,0.989194,0.990321,2.734019,23.120846
1.2958398,0.046128,0.018793,0.986265,0.987522,2.891102,22.166346
1.2978395,0.046128,0.019525,0.984313,0.985587,2.913226,22.941990
1.2998395,0.046860,0.020745,0.978944,0.980284,2.996697,23.879370
1.3018392,0.044420,0.020257,0.977235,0.978454,2.859992,24.515070
1.3038390,0.043688,0.019769,0.977235,0.978411,2.809234,24.347414
1.3058387,0.042223,0.019769,0.974550,0.975665,2.738883,25.089373
1.3078383,0.039783,0.019281,0.973086,0.974090,2.601282,25.857733
1.3098381,0.038318,0.019281,0.971622,0.972568,2.527859,26.710842
1.3118378,0.034413,0.020013,0.972354,0.973168,2.344434,30.180580
1.3138375,0.030020,0.020990,0.971622,0.972312,2.159033,34.960743
1.3158374,0.028556,0.022454,0.970401,0.971081,2.143841,38.178848
1.3178371,0.027579,0.022942,0.969913,0.970576,2.118217,39.755661
1.3198367,0.026603,0.023918,0.967717,0.968378,2.117201,41.958157
1.3218365,0.025871,0.025871,0.963079,0.963774,2.175559,45.000000
1.3238362,0.023430,0.028556,0.958930,0.959641,2.205934,50.630684
1.3258359,0.021722,0.028800,0.955757,0.956438,2.161479,52.975040
1.3278357,0.022210,0.030264,0.951852,0.952592,2.258454,53.726135
1.3298357,0.023186,0.033193,0.947703,0.948568,2.446326,55.064568
1.3318354,0.024406,0.033925,0.945263,0.946186,2.531573,54.267838
1.3338351,0.026115,0.034413,0.940381,0.941373,2.630241,52.806396
1.3358349,0.026847,0.034901,0.939893,0.940924,2.682266,52.431412
1.3378346,0.029288,0.035633,0.936720,0.937855,2.819042,50.582607
1.3398343,0.030996,0.035389,0.935744,0.936926,2.878140,48.786118
1.3418341,0.031484,0.036854,0.935500,0.936755,2.965967,49.492580
1.3438338,0.033193,0.037342,0.934768,0.936102,3.059471,48.366459
1.3458335,0.035145,0.035878,0.935744,0.937091,3.072241,45.590660
1.3478333,0.035389,0.035389,0.936476,0.937813,3.059215,45.000000
1.3498331,0.033681,0.035145,0.939405,0.940665,2.966363,46.218876
1.3518329,0.034657,0.035389,0.940625,0.941929,3.014413,45.598888
1.3538327,0.037342,0.034901,0.943798,0.945181,3.099899,43.065071
1.3558325,0.039538,0.033681,0.947703,0.949125,3.137000,40.426079
1.3578322,0.040759,0.033681,0.949656,0.951127,3.186780,39.568531
1.3598319,0.042223,0.033681,0.952340,0.953871,3.246004,38.578938
1.3618318,0.044664,0.035145,0.955269,0.956958,3.404788,38.198685
1.3638315,0.045152,0.034901,0.957222,0.958921,3.411911,37.703056
1.3658313,0.046860,0.036854,0.958686,0.960538,3.558370,38.183575
1.3678311,0.047104,0.038074,0.960639,0.962546,3.607715,38.948269
1.3698308,0.047349,0.038074,0.961615,0.963533,3.615359,38.803589
1.3718306,0.047593,0.041003,0.963812,0.965857,3.729197,40.746162
1.3738303,0.047593,0.041735,0.966008,0.968080,3.749044,41.248272
1.3758301,0.048081,0.042467,0.967961,0.970084,3.791631,41.452511
1.3778300,0.045884,0.041979,0.970157,0.972148,3.667837,42.455196
